cfg_application,cfg_client_maxrate_kbit,cfg_delay,cfg_run_id,cfg_server_maxrate_kbit,cfg_study_id,cfg_time_limit,webc_max_domEnd,webc_max_levEnd,webc_max_respEnd,webc_mean_domEnd,webc_mean_levEnd,webc_mean_mos,webc_mean_respEnd,webc_median_domEnd,webc_median_levEnd,webc_median_respEnd,webc_min_domEnd,webc_min_levEnd,webc_min_respEnd,webc_std_domEnd,webc_std_levEnd,webc_std_mos,webc_std_respEnd,webc_web_cnt
webclient,5000,80,20180330_163720_d925,5000,vagrant,300,2956,3072,2769.303414,2184.69491525,2312.56779661,4.09788293571,2028.77197535,2175.0,2305.0,2021.6454365,2135,2253,1987.374912,75.3091378608,74.8894641742,0.0259063572726,69.545432322,118
webclient,9000,100,20180331_150206_ab81,9000,vagrant,300,1662,1773,1495.869222,1545.19727891,1672.55102041,4.4245456453,1399.3159758,1541.0,1674.0,1397.205798,1488,1587,1346.755609,34.8607803441,41.6179879466,0.0192526691442,30.7355571334,147
webclient,4750,180,20180330_155601_30e7,4750,vagrant,300,2749,3290,2941.375553,2661.29292929,2785.08080808,3.90350489652,2529.39150193,2656.0,2773.0,2523.194771,2591,2691,2461.803186,25.7729999372,63.1988487249,0.0145882650455,44.730889909,99
webclient,9000,60,20180331_145147_de92,9000,vagrant,300,1491,1606,1613.509626,1412.35714286,1534.92063492,4.51720737013,1259.58889103,1407.0,1538.0,1254.6263275,1366,1471,1227.679447,26.0309535787,28.7285056088,0.0221858069407,35.0764414862,126
webclient,2250,0,20180330_012856_3484,2250,vagrant,300,4626,4716,4791.493703,4129.98484848,4236.84848485,3.4355477922,4304.72242044,4120.5,4224.0,4295.676474,4085,4183,4243.263587,63.5129412783,63.6377633324,0.0127341163733,65.1631231549,66
webclient,2000,200,20180329_232655_5929,2000,vagrant,600,5079,5619,4889.31591,4995.36036036,5115.33333333,3.32682685192,4870.28065842,4991.0,5104.0,4869.988895,4942,5070,4847.724084,18.3949624875,54.950318812,0.000635696795924,3.51722181101,111
webclient,7500,100,20180331_060640_4a0b,7500,vagrant,300,1799,1943,1651.308682,1715.39041096,1837.00684932,4.32481096042,1567.04246411,1712.0,1834.5,1565.578543,1667,1769,1516.377921,26.5735921257,34.4203461206,0.0131302693303,23.4758485381,146
webclient,2750,160,20180330_065351_e243,2750,vagrant,300,3873,3971,3660.722614,3763.125,3876.44444444,3.58826495625,3618.53101203,3761.0,3868.5,3616.0605075,3728,3832,3588.89667,21.4993136195,27.4655789069,0.00294277510624,12.1155850843,72
webclient,2750,120,20180330_064332_ed08,2750,vagrant,300,4094,4185,3926.885092,3637.67567568,3757.31081081,3.62043133025,3489.08690832,3631.0,3743.0,3480.038714,3576,3674,3434.211964,63.7823808824,68.8305647215,0.0139915368931,58.0325231933,74
webclient,2000,120,20180330_004815_67a2,2000,vagrant,600,4847,4957,4643.554439,4761.99145299,4879.02564103,3.37476276992,4612.09722768,4758.0,4873.0,4612.155399,4717,4826,4568.72442,23.8343627988,29.871937933,0.00249340783863,13.0629992839,117
webclient,8250,180,20180331_120119_ff0c,8250,vagrant,300,2709,2829,2535.706715,2485.12380952,2611.8,3.96726856026,2352.36525404,2477.0,2610.0,2348.824565,2428,2543,2319.638037,35.1786448311,37.7564627076,0.00825443264839,22.5868772192,105
webclient,1000,240,20180329_150839_432d,1000,vagrant,600,9605,9697,9437.018102,9190.3442623,9305.2295082,2.77570209308,9110.648813,9180.0,9294.0,9105.183372,9105,9205,9033.366647,59.9606114553,62.5866988023,0.00471638912743,49.4774384646,61
webclient,8750,20,20180331_132358_f550,8750,vagrant,300,1413,1534,1607.179379,1368.0546875,1472.7578125,4.42726226247,1405.29919254,1367.0,1472.0,1521.663997,1317,1438,1175.334931,14.978791566,18.3850933562,0.10956586227,169.478221277,128
webclient,2250,60,20180330_015953_f5f1,2250,vagrant,300,4255,4337,4380.427813,4162.93846154,4281.41538462,3.49526465105,4022.10554543,4160.0,4282.0,4016.432304,4128,4236,3988.38353,17.4469542619,25.5649353052,0.00957481316675,45.5794803298,65
webclient,5750,0,20180330_213522_953c,5750,vagrant,300,1881,2009,2091.941234,1842.34351145,1948.35877863,4.10369172928,2014.56929485,1841.0,1947.0,2012.198781,1797,1904,1961.907475,15.4632146566,19.2183391671,0.00923264179196,21.1819993639,131
webclient,8000,60,20180331_102310_0d74,8000,vagrant,300,1668,2121,1695.37429,1524.34228188,1651.36241611,4.4465064947,1364.8648023,1526.0,1648.0,1358.014214,1469,1585,1329.485434,32.2510645601,49.0969749564,0.0198507671337,33.2018032105,149
webclient,6750,80,20180331_024004_c2f7,6750,vagrant,300,2332,2459,2160.779938,1751.69402985,1874.44029851,4.30325207634,1606.37965246,1743.0,1867.5,1600.229657,1716,1820,1575.932519,54.1912351249,58.3454088531,0.0239642011994,50.1429571398,134
webclient,750,240,20180331_071310_e0bb,750,vagrant,600,12008,12132,11888.585482,11956.2553191,12068.8723404,2.54169761161,11885.7915807,11952.0,12064.0,11886.410124,11913,12012,11855.391498,17.1494905142,23.8939296317,0.000349403577475,4.71388552736,47
webclient,7500,80,20180331_060131_4ddc,7500,vagrant,300,1775,1920,1604.562426,1651.74125874,1768.8951049,4.37052556085,1487.64817381,1650.0,1767.0,1486.129764,1588,1711,1448.141583,20.8087237242,30.519903694,0.0101020473196,17.2879137275,143
webclient,6750,100,20180331_024514_6d84,6750,vagrant,300,1919,2094,2082.633524,1826.57258065,1946.42741935,4.26062028915,1685.93346247,1826.0,1942.5,1683.089709,1756,1866,1615.180953,27.1278851259,35.5584873465,0.0209730585637,43.0465045071,124
webclient,8000,220,20180331_100740_a0ca,8000,vagrant,300,3192,3292,3089.90035,2759.77083333,2875.05208333,3.85681942237,2667.27897124,2750.0,2865.5,2658.39183,2693,2799,2601.258425,55.3022903321,56.847817642,0.0160383006218,51.1899750005,96
webclient,2500,180,20180330_033756_fdce,2500,vagrant,300,4178,4316,4608.757221,4114.328125,4235.015625,3.50255530295,3989.4123602,4114.5,4233.0,3980.725602,4013,4152,3888.376257,24.9643838094,28.979244829,0.0165108744462,80.0574756367,64
webclient,6500,60,20180331_012746_5a88,6500,vagrant,300,1834,1963,2018.236679,1758.1969697,1876.78030303,4.30415431741,1604.76104231,1754.5,1882.5,1598.213847,1709,1811,1569.453305,29.4318523068,33.9590471709,0.0247712190488,49.8563902805,132
webclient,2500,100,20180330_031718_54ba,2500,vagrant,300,3970,4105,3758.69798,3872.78571429,3997.78571429,3.56287360923,3724.46375843,3869.0,4001.0,3724.756993,3819,3920,3676.023596,26.1997234757,34.7060689864,0.00318075769566,13.4576849774,70
webclient,6500,180,20180331_015845_3dd3,6500,vagrant,300,2633,2764,2441.288412,2536.53398058,2655.65048544,3.95077999866,2396.81154493,2536.0,2653.0,2395.097868,2483,2603,2366.800048,26.1741054628,29.1280096534,0.00630386298564,17.2053497949,103
webclient,3750,40,20180330_105125_6076,3750,vagrant,300,2742,2875,2890.979838,2679.28282828,2786.7979798,3.89891530101,2544.87042591,2680.0,2786.0,2501.4386,2628,2746,2471.32684,18.0162891526,23.309069548,0.0392488650558,119.412276855,99
webclient,1000,120,20180329_155926_190c,1000,vagrant,600,9023,9132,8807.770055,8928.76190476,9046.28571429,2.8079902822,8782.30484368,8924.0,9040.0,8781.246854,8900,9011,8759.549349,19.4403559032,26.7827405757,0.000938022686917,9.36332718316,63
webclient,8500,80,20180331_124238_6ea1,8500,vagrant,300,1601,1732,1414.223084,1513.63235294,1641.00735294,4.44381478338,1368.79013387,1510.5,1640.0,1367.3454255,1468,1571,1331.255445,22.0146371173,30.1794866842,0.0111549280278,17.3698436093,136
webclient,1500,140,20180329_203403_d83a,1500,vagrant,600,6288,6415,6073.892763,6191.75555556,6312.26666667,3.13731174415,6040.64855834,6186.0,6307.0,6041.0962705,6157,6262,6016.394936,26.4891219229,31.8656206244,0.0017605986982,12.0888831828,90
webclient,4000,200,20180330_113752_956e,4000,vagrant,300,3355,3493,3224.890684,3034.64367816,3154.42528736,3.7766602116,2921.36697557,3031.0,3148.0,2911.323855,2991,3095,2891.086063,41.7207401802,46.9221983062,0.0106128662992,36.6265004927,87
webclient,7750,160,20180331_094151_bbfd,7750,vagrant,300,2317,2407,2128.333445,2226.68965517,2340.01724138,4.07217805482,2088.01292078,2226.0,2336.0,2089.980807,2063,2164,1921.95045,24.6951809459,28.9246890004,0.00900407606824,20.8887637192,116
webclient,6750,40,20180331_022945_0449,6750,vagrant,300,1744,1856,1915.083138,1695.91666667,1807.08333333,4.31805391868,1584.42018285,1696.5,1804.5,1522.762851,1647,1769,1496.769941,16.9968542841,18.7285803579,0.0715994376982,137.803624547,120
webclient,750,20,20180331_065250_3bc3,750,vagrant,600,11737,11843,11918.70255,11680.1041667,11790.7916667,2.55190681032,11749.8868135,11680.0,11787.0,11838.1012795,11626,11738,11454.611559,25.5255097756,24.7764659282,0.012554084348,166.602915071,48
webclient,4000,120,20180330_121910_ae28,4000,vagrant,300,3117,3239,2943.05149,2718.30927835,2840.87628866,3.88904450919,2571.37511624,2724.0,2837.0,2574.000374,2643,2766,2481.459075,52.570887013,56.0850344322,0.0161830173331,49.0676604115,97
webclient,3750,240,20180330_104615_05a4,3750,vagrant,300,3923,4045,3845.363547,3736.40277778,3852.02777778,3.57756588878,3663.20552967,3726.0,3845.5,3654.735454,3435,3582,3375.518067,56.605520864,57.7886408057,0.0135641604442,55.9287295817,72
webclient,5500,100,20180330_210932_99e3,5500,vagrant,300,2177,2281,1978.299767,2085.67479675,2210.64227642,4.13605281822,1941.78822775,2082.0,2211.0,1939.30946,2039,2154,1899.694509,19.8549602391,27.1095729293,0.00714625853134,15.7685195572,123
webclient,4750,200,20180330_145913_6357,4750,vagrant,300,2996,3121,2807.915121,2825.32258065,2942.22580645,3.84204353938,2712.12566297,2817.0,2934.0,2704.138474,2759,2861,2667.301316,35.6202072921,40.6588558599,0.00919436608863,28.5921736249,93
webclient,7000,160,20180331_040752_30e6,7000,vagrant,300,2146,2283,1984.434184,2047.76422764,2161.63414634,4.15359287869,1903.55925862,2043.0,2156.0,1905.984038,1903,2005,1762.199174,30.6583802787,38.7456303946,0.0112695596735,23.9271873425,123
webclient,5250,40,20180330_194656_c1f9,5250,vagrant,300,2101,2225,2254.904775,2044.88793103,2155.93965517,4.15823179981,1896.14816028,2044.5,2155.5,1859.7423375,2007,2116,1842.779213,16.0181855443,17.6768350231,0.0463040867983,107.1105886,116
webclient,4750,240,20180330_151443_7caa,4750,vagrant,300,3301,3847,3228.577997,3152.57831325,3274.97590361,3.72955440661,3083.94101788,3105.0,3237.0,3002.395243,2992,3113,2928.481727,115.868758379,128.183037043,0.0329721805125,115.547289196,83
webclient,8750,100,20180331_135457_d7bb,8750,vagrant,300,2030,2149,1790.637581,1597.74342105,1725.125,4.39508756387,1447.0731048,1593.5,1722.0,1445.9920645,1507,1628,1367.637948,48.6982514425,50.9242616798,0.0220384352578,38.1882938256,152
webclient,8500,100,20180331_124748_eaf6,8500,vagrant,300,2125,2228,1949.767286,1594.23188406,1723.73188406,4.39638137328,1445.23316576,1585.0,1718.0,1438.2484075,1535,1636,1397.385216,55.7506469521,56.9388866197,0.027464143682,50.2359697414,138
webclient,250,80,20180330_045510_8322,250,vagrant,600,34708,34810,34566.434124,34503.1875,34620.1875,1.60756162889,34358.997439,34489.5,34609.0,34345.824382,34377,34506,34230.9521,71.6311897413,66.5415459976,0.00181695786348,71.0245449235,16
webclient,5750,80,20180330_221131_acc7,5750,vagrant,300,2091,2186,1903.01705,1956.6,2081.82307692,4.19814497094,1809.51133782,1948.0,2084.0,1804.9090245,1919,2024,1777.510282,24.2200171505,31.803837549,0.00782656515252,16.217572687,130
webclient,1500,220,20180329_192251_d3b3,1500,vagrant,600,6479,6599,6361.014752,6345.25,6465.53409091,3.10766126708,6247.66002369,6339.0,6461.0,6242.2639365,6317,6418,6233.299242,23.2487780715,26.4261186499,0.00244993174008,17.5047310773,88
webclient,5000,100,20180330_164230_ef82,5000,vagrant,300,2327,2451,2151.199993,2233.77586207,2362.26724138,4.07602787608,2078.9478383,2234.5,2359.0,2073.66223,2147,2298,2025.850364,33.0235251066,31.5612042946,0.0107934983201,25.5990059576,116
webclient,8250,40,20180331_112510_6c9e,8250,vagrant,300,1532,1658,1706.571088,1477.91612903,1590.92903226,4.4644710678,1341.77979677,1477.0,1589.0,1295.686152,1426,1545,1274.640807,15.7266795457,16.6741483034,0.0726247010187,121.457622228,155
webclient,7500,60,20180331_055621_3dbe,7500,vagrant,300,2256,2388,2082.018378,1601.24161074,1722.62416107,4.4048960674,1431.4040005,1597.0,1720.0,1425.869508,1542,1668,1401.513634,59.5331559537,59.6909801186,0.0283310289964,55.0818599366,149
webclient,1500,200,20180329_190231_d6e3,1500,vagrant,600,6452,6585,6264.435756,6363.42045455,6475.57954545,3.10882081673,6239.41180976,6357.5,6467.0,6238.858601,6319,6426,6211.788976,22.9973919425,29.1480240991,0.00086311905787,6.12254244106,88
webclient,6000,20,20180330_225250_5b94,6000,vagrant,300,1880,2015,2044.463551,1803.50364964,1913.0729927,4.1875136922,1839.9745382,1802.0,1910.0,1957.740645,1748,1872,1607.358726,17.541244031,22.9418926527,0.0854893003102,174.941760753,137
webclient,5250,120,20180330_200734_cf83,5250,vagrant,300,2315,2449,2155.18985,2235.42105263,2365.71052632,4.07274873767,2086.72192749,2236.5,2366.0,2090.9714445,2154,2284,2007.252333,32.8860058588,37.9315458411,0.0112557508239,26.5844434977,114
webclient,3500,60,20180330_094928_3667,3500,vagrant,300,3259,3298,3000.774269,2848.1827957,2965.03225806,3.84721050257,2696.31399449,2838.0,2964.0,2692.22219,2805,2906,2663.613585,51.3245934963,44.6752804115,0.0109321228502,34.9762802269,93
webclient,6000,0,20180330_224230_063d,6000,vagrant,300,2263,2358,2432.64215,1785.87769784,1890.56115108,4.13067343152,1954.16565123,1781.0,1886.0,1948.056151,1734,1843,1901.915263,44.641894127,46.1037483624,0.0200874575538,48.1988067328,139
webclient,6000,120,20180330_232858_2da2,6000,vagrant,300,2213,2360,2049.372215,2111.16393443,2231.06557377,4.12577700596,1965.10687197,2129.5,2241.0,1984.1500425,2005,2107,1858.009656,49.5291536363,55.7161626644,0.0213579308961,47.3804489102,122
webclient,9000,160,20180331_151736_2a66,9000,vagrant,300,2210,2326,1992.902215,2093.63414634,2209.29268293,4.13065132215,1953.76401304,2093.0,2207.0,1953.655736,2051,2153,1918.274242,25.61416919,32.64485709,0.00819539481036,18.1973503489,123
webclient,8750,200,20180331_131848_6a3b,8750,vagrant,300,2646,2773,2500.813537,2548.07843137,2670.58823529,3.93966887625,2427.51106848,2550.0,2675.0,2425.769916,2314,2453,2215.115575,45.6060896937,44.6655003377,0.0141275097946,37.9460452435,102
webclient,8250,240,20180331_111959_6d93,8250,vagrant,300,2789,2925,2718.522673,2712.63157895,2830.0,3.86803234774,2633.48200772,2717.0,2832.0,2635.819935,2454,2581,2340.346547,49.3918920752,51.8826611337,0.0160163424772,46.3260531107,95
webclient,750,80,20180331_074341_c388,750,vagrant,600,11746,12332,11595.876478,11695.8958333,11820.3541667,2.5667203097,11552.5856433,11695.5,11806.0,11554.2823125,11672,11774,11531.946998,14.9822667168,77.680298227,0.000912801206497,11.9892127411,48
webclient,5000,180,20180330_170309_1052,5000,vagrant,300,2644,2763,2478.682399,2571.87755102,2684.05102041,3.93847432145,2430.75793729,2574.0,2686.0,2435.932321,2406,2520,2268.415564,38.5910704766,42.745896676,0.0129180127616,34.7011173311,98
webclient,7500,20,20180331_053541_6e69,7500,vagrant,300,1614,1745,1806.245437,1527.80666667,1635.58666667,4.31946969141,1586.25021931,1526.0,1633.0,1686.9554965,1480,1569,1167.446358,18.3810397481,25.8251006237,0.0995592949134,172.042307465,150
webclient,7250,140,20180331_050951_2d3c,7250,vagrant,300,2182,2305,2436.624185,2071.50806452,2188.87903226,4.14236345057,1928.46193964,2066.0,2185.5,1924.114914,1957,2104,1784.402038,29.8859379944,34.3545538001,0.0215523307493,51.5695824138,124
webclient,2750,100,20180330_063823_f0b4,2750,vagrant,300,3661,3769,3460.773995,3569.45333333,3685.94666667,3.63753836384,3421.49075751,3566.0,3678.0,3421.044647,3536,3640,3394.052056,21.3543396578,31.2085002666,0.00312499870654,12.1610418791,75
webclient,2750,240,20180330_061744_2283,2750,vagrant,300,4792,4907,4619.255834,4219.8125,4340.765625,3.47090148927,4135.47519075,4211.5,4336.0,4128.747834,3903,4005,3799.696311,87.7122203216,89.315057204,0.0162275166576,77.7676275118,64
webclient,2750,140,20180330_064842_2003,2750,vagrant,300,3798,3909,3604.601533,3709.65277778,3831.25,3.60155710957,3564.33185183,3712.0,3834.0,3568.4082595,3626,3726,3484.739118,26.083817739,33.6954291328,0.0054035677681,21.7737997746,72
webclient,4250,160,20180330_133637_e32d,4250,vagrant,300,2944,3080,2704.4795,2796.17021277,2914.63829787,3.86173731718,2652.05644395,2789.5,2907.5,2646.8904275,2747,2848,2616.042735,29.3502830092,39.1795786646,0.00754832504298,22.8083356889,94
webclient,5750,120,20180330_222150_d59c,5750,vagrant,300,2352,2457,2175.854779,2106.55371901,2226.4214876,4.12747762264,1961.0189921,2103.0,2224.0,1961.521542,2018,2126,1873.974671,39.1016793648,43.5582164002,0.0148304266459,33.533162832,121
webclient,1000,80,20180329_153907_023d,1000,vagrant,600,8983,9119,8759.081215,8888.22222222,9004.87301587,2.81233184961,8739.08269563,8884.0,8994.0,8739.195274,8863,8963,8716.835622,22.4905231855,33.6977659584,0.000891492133493,8.85138304992,63
webclient,7500,240,20180331_054601_19f3,7500,vagrant,300,3055,3195,2959.682983,2972.74157303,3095.07865169,3.7822046519,2903.24264854,2977.0,3103.0,2905.502319,2663,2761,2621.758254,55.02676123,61.6232162436,0.0155056047255,49.4470797389,89
webclient,750,40,20180331_072321_807c,750,vagrant,600,11737,11850,11883.480079,11690.2916667,11799.4791667,2.56804527827,11535.5259112,11691.0,11796.5,11512.0677625,11640,11766,11484.848402,19.5756633916,17.6965034015,0.00660199482373,87.6905644692,48
webclient,5000,20,20180330_161131_dd69,5000,vagrant,300,2129,2236,2292.015564,2081.08064516,2187.58064516,4.06130711986,2120.65224845,2080.5,2189.0,2234.456698,2033,2151,1880.085063,15.6527833113,18.3562843129,0.0709980762216,167.434061647,124
webclient,4000,140,20180330_122420_0323,4000,vagrant,300,3040,3140,2798.635695,2788.13333333,2905.16666667,3.86570458929,2640.17126604,2784.5,2900.0,2640.0315675,2696,2804,2547.998036,38.4326828508,42.396868333,0.00909492195426,27.4018185494,90
webclient,6500,100,20180331_013805_90e5,6500,vagrant,300,1944,2061,1808.132359,1868.55147059,1988.55147059,4.24114818543,1723.2674239,1866.0,1983.0,1720.446088,1826,1935,1689.780781,23.8502743396,32.5395279651,0.010567188581,20.8090157046,136
webclient,2750,180,20180330_065901_c0a1,2750,vagrant,300,3895,4018,3711.284967,3829.38571429,3944.8,3.57118545954,3689.4378325,3829.0,3942.5,3688.4217365,3786,3886,3646.033915,18.7161449458,26.4232581532,0.00216684617919,9.0725453352,70
webclient,8250,60,20180331_113019_5696,8250,vagrant,300,1559,1699,1370.603051,1487.40131579,1611.49342105,4.46871768762,1330.55986899,1481.5,1611.0,1328.34548,1440,1543,1300.333338,25.7115220609,28.8074361541,0.00894218035856,13.5589342141,152
webclient,7250,80,20180331_045422_48cf,7250,vagrant,300,1759,1892,1584.667825,1672.5704698,1791.0738255,4.34832590403,1525.63600997,1671.0,1791.0,1525.685841,1640,1741,1493.61271,21.2265678257,29.047310162,0.00917497769917,15.9506368871,149
webclient,6000,60,20180330_231329_2498,6000,vagrant,300,1941,2054,2079.277041,1858.56716418,1979.98507463,4.2503413659,1705.56316113,1853.0,1984.0,1703.2377565,1816,1921,1675.929665,27.3548947191,30.501036213,0.0167969326401,35.3580554925,134
webclient,4000,20,20180330_114302_22e0,4000,vagrant,300,3013,3111,2841.000365,2511.77142857,2616.08571429,3.88945065969,2575.09496162,2507.0,2607.0,2663.117725,2480,2582,2316.228686,51.3075242125,53.2977466308,0.0572475945152,163.267706571,105
webclient,250,120,20180330_051552_aa37,250,vagrant,600,34678,34809,34535.296772,34558.25,34680.5625,1.60603981249,34418.4379764,34565.5,34684.0,34424.6573525,34405,34505,34269.095953,55.2466062306,65.3184207843,0.00141171274526,55.1856158431,16
webclient,7500,220,20180331_054051_d671,7500,vagrant,300,2895,3074,3062.478875,2776.25263158,2891.85263158,3.85053920159,2686.31356671,2777.0,2888.0,2683.254109,2695,2820,2618.784771,35.4314663663,44.3979535851,0.0148399512662,47.2602777926,95
webclient,3500,160,20180330_101516_ddb2,3500,vagrant,300,3304,3440,3118.173308,3232.7804878,3347.56097561,3.72749695119,3089.08873172,3235.5,3346.0,3094.793196,3080,3214,2931.56884,28.5447976509,34.4836820939,0.0070499527943,24.3738803834,82
webclient,2750,220,20180330_061233_45e0,2750,vagrant,300,4842,4941,4762.611535,4201.328125,4322.8125,3.47752763681,4104.67862984,4190.0,4313.0,4094.9764875,4111,4224,4018.634481,92.9969849457,91.2030487086,0.0183811853504,91.0777318848,64
webclient,5000,120,20180330_164740_b8a1,5000,vagrant,300,2406,2516,2209.932162,2314.27678571,2437.10714286,4.04226982414,2160.26239529,2315.0,2438.0,2161.8766615,2212,2330,2074.834694,30.2437153511,35.4827314999,0.0112665113902,27.5623488187,112
webclient,8500,140,20180331_125808_d40b,8500,vagrant,300,2019,2210,1804.814497,1832.81818182,1952.64393939,4.26634994898,1675.07618643,1839.0,1953.5,1682.2404615,1669,1775,1529.323707,52.744210968,57.1953235766,0.0233452426088,43.572171305,132
webclient,5000,160,20180330_165759_f70e,5000,vagrant,300,3056,3172,2877.095829,2501.86538462,2619.69230769,3.97084823549,2343.34195479,2500.5,2616.0,2340.682719,2338,2459,2198.553642,62.0082280043,62.7111934744,0.0198876487517,57.4256754826,104
webclient,1750,140,20180329_224614_c7c6,1750,vagrant,600,5510,5629,5408.978764,5419.9223301,5534.26213592,3.25870195202,5262.32396774,5410.0,5524.0,5261.431579,5341,5439,5201.454522,34.2258884927,38.9128878157,0.00323441665858,19.4711883295,103
webclient,5250,80,20180330_195715_d81e,5250,vagrant,300,2196,2317,1978.157434,2084.34453782,2209.93277311,4.1386448914,1936.05840329,2077.0,2209.0,1933.619572,2055,2158,1913.175055,24.7598336206,31.7735504115,0.0060077850837,13.2567891131,119
webclient,3250,120,20180330_085750_2d7e,3250,vagrant,300,3781,3884,3606.765158,3185.45238095,3299.21428571,3.74216300186,3038.68432829,3181.0,3294.5,3039.975283,3095,3211,2959.503495,77.0526110867,78.5451146413,0.0191143270384,70.4470549829,84
webclient,8250,100,20180331_114039_0631,8250,vagrant,300,2296,2444,2155.773568,1645.53191489,1773.24113475,4.36997465507,1489.52990509,1643.0,1771.0,1484.799183,1559,1691,1420.164813,64.4270496463,67.6777827619,0.031462730416,61.8658326766,141
webclient,1500,100,20180329_201342_18ac,1500,vagrant,600,6182,6302,5968.865221,6092.06521739,6207.89130435,3.15151422051,5943.93287118,6087.5,6200.5,5943.587293,6070,6169,5920.641233,18.3396721012,26.2328438851,0.00111991634531,7.56512643865,92
webclient,7750,100,20180331_092621_efe5,7750,vagrant,300,1778,2368,1605.31725,1693.94594595,1816.96621622,4.34211414821,1536.55307668,1691.0,1815.0,1534.1626015,1612,1738,1475.651474,27.859634605,56.6719358953,0.0139490927129,24.4377163708,148
webclient,750,180,20180331_083448_3032,750,vagrant,600,11926,12065,11733.866765,11835.3125,11954.6875,2.55533602866,11703.0048481,11827.0,11947.0,11701.646518,11807,11915,11693.414788,26.3527008815,32.4539136379,0.000572104934335,7.61627489985,48
webclient,1250,100,20180329_180130_5db2,1250,vagrant,600,7774,7877,7605.239718,7224.85897436,7341.56410256,2.99796137073,7077.33171222,7214.0,7319.5,7071.1632265,7185,7299,7043.061899,65.1126684981,67.7995896182,0.00726425479606,60.5181813218,78
webclient,2000,100,20180330_003805_fb9f,2000,vagrant,600,4761,5275,4589.697621,4707.05084746,4823.94915254,3.38414909488,4563.15580246,4705.0,4812.0,4562.138946,4680,4779,4537.67332,13.5182534836,47.6001793647,0.00178330388893,9.25129377952,118
webclient,5750,100,20180330_221640_6842,5750,vagrant,300,2089,2243,2298.489191,2012.46774194,2134.25,4.16991191563,1868.85778865,2005.0,2132.5,1861.3988585,1978,2082,1826.611524,24.0394284605,32.0326509332,0.0182371836576,42.2280170078,124
webclient,1000,40,20180329_151849_0889,1000,vagrant,600,8941,9076,9097.560189,8875.46875,8983.453125,2.80903124868,8773.22681658,8880.5,8983.5,8699.5769005,8773,8879,8585.968817,27.399799697,32.3920947568,0.0151480720454,152.734952243,64
webclient,6750,0,20180331_020355_7792,6750,vagrant,300,2248,2382,2459.63118,1633.18309859,1738.87323944,4.20088152154,1804.7221037,1628.5,1733.0,1798.4835525,1573,1693,1751.973145,55.932758891,59.5930872202,0.0267238410797,61.9104137375,142
webclient,3000,0,20180330_070411_4cf3,3000,vagrant,300,3219,3326,4079.774224,3182.03571429,3283.76190476,3.65433264046,3357.69179582,3183.5,3279.0,3347.203171,3124,3246,3295.893083,16.6371975867,19.1967377236,0.019785319559,82.5277316914,84
webclient,250,240,20180330_042419_d942,250,vagrant,600,35041,35140,35019.100919,34703.6875,34818.4375,1.59918520391,34687.6894774,34693.5,34795.5,34673.922353,34536,34678,34524.28009,105.403225016,104.480840797,0.00260938883769,103.122015648,16
webclient,2500,60,20180330_030659_9641,2500,vagrant,300,3886,4014,3667.625475,3787.88732394,3915.12676056,3.58367056695,3637.47246744,3782.0,3912.0,3636.490496,3757,3857,3613.245489,26.3975827403,30.9041815747,0.00294895920572,12.1954602046,71
webclient,5500,80,20180330_210423_b90a,5500,vagrant,300,2092,2217,1901.657276,2014.53174603,2138.07142857,4.16991248069,1868.47384235,2010.0,2138.5,1866.6996365,1981,2088,1842.120626,19.2216340203,26.6943839797,0.00590352427366,12.546955768,126
webclient,7500,140,20180331_061700_b43f,7500,vagrant,300,1992,2144,1838.118338,1925.0,2043.28571429,4.21205394542,1781.18199659,1921.0,2034.0,1778.878715,1861,1982,1730.141059,24.7520030328,34.0776582001,0.0100847274837,20.4578055906,133
webclient,4750,80,20180330_153012_f0dc,4750,vagrant,300,2470,2569,2295.699036,2259.70434783,2377.53043478,4.06249844345,2111.0987024,2254.0,2368.0,2109.268188,2227,2327,2085.548832,30.359863067,37.2552468996,0.00851355532386,20.9988945716,115
webclient,250,140,20180330_052613_0fe7,250,vagrant,600,34847,34948,34722.148611,34611.4375,34723.5,1.60421956479,34489.7778304,34591.5,34704.5,34472.7773505,34478,34571,34333.533934,88.1865698037,90.9422893928,0.00229347907013,90.0346748712,16
webclient,6750,200,20180331_020905_d6ac,6750,vagrant,300,2785,2929,2632.468759,2685.71428571,2803.74489796,3.88732137487,2576.05499605,2679.0,2803.0,2572.925056,2624,2730,2534.128972,28.3347338589,34.4289600525,0.00719252890771,21.0981141439,98
webclient,6500,40,20180331_012236_77cd,6500,vagrant,300,1793,1927,2008.39288,1744.95714286,1858.90714286,4.29888592897,1619.05335369,1746.0,1858.0,1563.0400545,1704,1812,1521.293708,17.2108235997,19.9165747301,0.0697343366375,138.361152799,140
webclient,7500,120,20180331_061150_cd9e,7500,vagrant,300,1915,2036,1727.022029,1813.07857143,1932.35714286,4.27102333103,1665.91386236,1814.0,1932.0,1670.5274805,1731,1851,1585.971518,33.7744763853,40.5223168546,0.01638490494,30.949943417,140
webclient,1750,200,20180329_211443_30b1,1750,vagrant,600,5621,5758,5479.910136,5580.25,5695.93,3.22744976219,5452.53508051,5579.5,5690.0,5451.104339,5543,5641,5419.692622,13.1067730582,23.8248840501,0.00113862003552,7.05689568235,100
