cfg_application,cfg_client_maxrate_kbit,cfg_delay,cfg_run_id,cfg_server_maxrate_kbit,cfg_study_id,cfg_time_limit,mean_ql_max,mean_ql_mean,mean_ql_median,mean_ql_min,mean_ql_std,ql_switches_max,ql_switches_mean,ql_switches_median,ql_switches_min,ql_switches_std,segment_count,stalling_count_max,stalling_count_mean,stalling_count_median,stalling_count_min,stalling_count_std,stalling_time_max,stalling_time_mean,stalling_time_median,stalling_time_min,stalling_time_std,video_duration,watch_count
dashclient,3250,20,20180613_000708_70e8,3250,vagrant,150,3.6166666666666667,3.6166666666666667,3.6166666666666667,3.6166666666666667,0.0,7,7.0,7.0,7,0.0,60,1,1.0,1.0,1,0.0,5.333963394165039,5.333963394165039,5.333963394165039,5.333963394165039,0.0,65.14999985694885,1
dashclient,4000,50,20180613_034205_8dfd,4000,vagrant,150,3.85,3.85,3.85,3.85,0.0,6,6.0,6.0,6,0.0,60,1,1.0,1.0,1,0.0,4.3491597175598145,4.3491597175598145,4.3491597175598145,4.3491597175598145,0.0,64.15000009536743,1
dashclient,2750,200,20180612_214906_8e61,2750,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,8.461742877960205,8.461742877960205,8.461742877960205,8.461742877960205,0.0,67.15000009536743,1
dashclient,3250,180,20180613_010012_bd99,3250,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,5.572695255279541,5.572695255279541,5.572695255279541,5.572695255279541,0.0,64.1399998664856,1
dashclient,4000,230,20180613_033128_a9bb,4000,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,5.973544120788574,5.973544120788574,5.973544120788574,5.973544120788574,0.0,64.14999985694885,1
dashclient,4750,40,20180613_065828_544e,4750,vagrant,150,4.366666666666666,4.366666666666666,4.366666666666666,4.366666666666666,0.0,5,5.0,5.0,5,0.0,60,1,1.0,1.0,1,0.0,4.111933708190918,4.111933708190918,4.111933708190918,4.111933708190918,0.0,63.139999866485596,1
dashclient,500,200,20180613_085240_d2bd,500,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,19.136124849319458,19.136124849319458,19.136124849319458,19.136124849319458,0.0,84.20000004768372,1
dashclient,3500,150,20180613_015834_94fd,3500,vagrant,150,1.3,1.3,1.3,1.3,0.0,3,3.0,3.0,3,0.0,60,1,1.0,1.0,1,0.0,4.848401784896851,4.848401784896851,4.848401784896851,4.848401784896851,0.0,64.15000009536743,1
dashclient,2250,60,20180612_185323_7f91,2250,vagrant,150,1.4,1.3916666666666666,1.3916666666666666,1.3833333333333333,0.008333333333333304,4,4.0,4.0,4,0.0,60,1,1.0,1.0,1,0.0,5.93130350112915,5.915483117103577,5.915483117103577,5.899662733078003,0.01582038402557373,65.15000009536743,2
dashclient,2750,150,20180612_223931_570d,2750,vagrant,150,0.9,0.9,0.9,0.9,0.0,2,2.0,2.0,2,0.0,60,1,1.0,1.0,1,0.0,5.4553070068359375,5.4553070068359375,5.4553070068359375,5.4553070068359375,0.0,64.14999985694885,1
dashclient,3000,170,20180612_235111_0be9,3000,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,7.641193628311157,7.641193628311157,7.641193628311157,7.641193628311157,0.0,66.14999985694885,1
dashclient,2000,130,20180612_180814_8cac,2000,vagrant,150,0.6166666666666667,0.6166666666666667,0.6166666666666667,0.6166666666666667,0.0,1,1.0,1.0,1,0.0,60,1,1.0,1.0,1,0.0,6.08827018737793,6.08827018737793,6.08827018737793,6.08827018737793,0.0,65.16000008583069,1
dashclient,1500,220,20180612_151818_ed13,1500,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,10.1674964427948,10.1674964427948,10.1674964427948,10.1674964427948,0.0,69.17000007629395,1
dashclient,1250,90,20180612_143549_596a,1250,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,7.792889833450317,7.765751600265503,7.765751600265503,7.7386133670806885,0.027138233184814453,67.16000008583069,2
dashclient,4500,210,20180613_053610_7667,4500,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,6.896004676818848,6.3761268854141235,6.3761268854141235,5.856249094009399,0.5198777914047241,64.15000009536743,2
dashclient,4250,130,20180613_051216_9307,4250,vagrant,150,2.85,2.85,2.85,2.85,0.0,5,5.0,5.0,5,0.0,60,1,1.0,1.0,1,0.0,4.66855525970459,4.66855525970459,4.66855525970459,4.66855525970459,0.0,64.1399998664856,1
dashclient,4500,20,20180613_053850_0e28,4500,vagrant,150,4.683333333333334,4.683333333333334,4.683333333333334,4.683333333333334,0.0,3,3.0,3.0,3,0.0,60,1,1.0,1.0,1,0.0,4.927553415298462,4.927553415298462,4.927553415298462,4.927553415298462,0.0,64.15000009536743,1
dashclient,4500,10,20180613_061319_2abe,4500,vagrant,150,4.716666666666667,4.716666666666667,4.716666666666667,4.716666666666667,0.0,3,3.0,3.0,3,0.0,60,1,1.0,1.0,1,0.0,4.985522031784058,4.985522031784058,4.985522031784058,4.985522031784058,0.0,64.1399998664856,1
dashclient,3000,10,20180612_233515_fb60,3000,vagrant,150,3.45,3.45,3.45,3.45,0.0,7,7.0,7.0,7,0.0,60,1,1.0,1.0,1,0.0,5.207458972930908,5.207458972930908,5.207458972930908,5.207458972930908,0.0,65.15000009536743,1
dashclient,4250,100,20180613_050140_27b1,4250,vagrant,150,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,0.0,5,5.0,5.0,5,0.0,60,1,1.0,1.0,1,0.0,4.445712327957153,4.445712327957153,4.445712327957153,4.445712327957153,0.0,63.15000009536743,1
dashclient,2500,60,20180612_195949_c432,2500,vagrant,150,2.0,2.0,2.0,2.0,0.0,5,5.0,5.0,5,0.0,60,1,1.0,1.0,1,0.0,5.904298782348633,5.904298782348633,5.904298782348633,5.904298782348633,0.0,65.14999985694885,1
dashclient,3000,160,20180612_234832_5f20,3000,vagrant,150,1.0,0.9916666666666667,0.9916666666666667,0.9833333333333333,0.00833333333333336,2,2.0,2.0,2,0.0,60,1,1.0,1.0,1,0.0,5.411837577819824,5.402053475379944,5.402053475379944,5.3922693729400635,0.009784102439880371,64.14999985694885,2
dashclient,2500,160,20180612_202905_5280,2500,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,5.91607666015625,5.90423583984375,5.90423583984375,5.89239501953125,0.0118408203125,65.15000009536743,2
dashclient,3250,110,20180613_003857_dca3,3250,vagrant,150,2.0,1.675,1.675,1.35,0.32499999999999996,4,3.5,3.5,3,0.5,60,1,1.0,1.0,1,0.0,5.292389154434204,5.150213003158569,5.150213003158569,5.008036851882935,0.14217615127563477,64.15000009536743,2
dashclient,2750,210,20180612_215146_eb3b,2750,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,6.498840093612671,6.498840093612671,6.498840093612671,6.498840093612671,0.0,65.14000010490417,1
dashclient,3250,150,20180613_005213_dd6a,3250,vagrant,150,1.0166666666666666,1.0083333333333333,1.0083333333333333,1.0,0.008333333333333304,2,2.0,2.0,2,0.0,60,1,1.0,1.0,1,0.0,5.06232213973999,5.053890585899353,5.053890585899353,5.045459032058716,0.008431553840637207,64.15000009536743,2
dashclient,750,130,20180613_104420_a267,750,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,12.53800082206726,12.53800082206726,12.53800082206726,12.53800082206726,0.0,71.16000008583069,1
dashclient,1250,210,20180612_140638_6322,1250,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,9.730188608169556,9.730188608169556,9.730188608169556,9.730188608169556,0.0,68.15000009536743,1
dashclient,4500,180,20180613_063154_9014,4500,vagrant,150,1.35,1.35,1.35,1.35,0.0,4,4.0,4.0,4,0.0,60,1,1.0,1.0,1,0.0,4.862337589263916,4.862337589263916,4.862337589263916,4.862337589263916,0.0,64.14999985694885,1
dashclient,2000,190,20180612_182410_762b,2000,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,7.129575967788696,7.129575967788696,7.129575967788696,7.129575967788696,0.0,66.14999985694885,1
dashclient,4250,140,20180613_051455_f756,4250,vagrant,150,2.8,2.8,2.8,2.8,0.0,5,5.0,5.0,5,0.0,60,1,1.0,1.0,1,0.0,4.705813646316528,4.705813646316528,4.705813646316528,4.705813646316528,0.0,64.15000009536743,1
dashclient,1750,50,20180612_163801_fa6f,1750,vagrant,150,0.7,0.7,0.7,0.7,0.0,1,1.0,1.0,1,0.0,60,1,1.0,1.0,1,0.0,5.401672124862671,5.381784081459045,5.381784081459045,5.36189603805542,0.01988804340362549,65.1399998664856,2
dashclient,3500,170,20180613_020353_f0b0,3500,vagrant,150,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.0,2,2.0,2.0,2,0.0,60,1,1.0,1.0,1,0.0,5.231337547302246,5.231337547302246,5.231337547302246,5.231337547302246,0.0,64.15000009536743,1
dashclient,1750,60,20180612_164040_53b0,1750,vagrant,150,0.6833333333333333,0.6833333333333333,0.6833333333333333,0.6833333333333333,0.0,1,1.0,1.0,1,0.0,60,1,1.0,1.0,1,0.0,5.506025075912476,5.506025075912476,5.506025075912476,5.506025075912476,0.0,65.14999985694885,1
dashclient,2750,120,20180612_223133_d13e,2750,vagrant,150,0.95,0.95,0.95,0.95,0.0,2,2.0,2.0,2,0.0,60,1,1.0,1.0,1,0.0,5.83608865737915,5.83608865737915,5.83608865737915,5.83608865737915,0.0,65.1399998664856,1
dashclient,4500,170,20180613_062914_f38f,4500,vagrant,150,1.4333333333333333,1.4333333333333333,1.4333333333333333,1.4333333333333333,0.0,4,4.0,4.0,4,0.0,60,1,1.0,1.0,1,0.0,4.725817441940308,4.725817441940308,4.725817441940308,4.725817441940308,0.0,63.14999985694885,1
dashclient,750,240,20180613_101230_8098,750,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,14.280910015106201,14.280910015106201,14.280910015106201,14.280910015106201,0.0,73.16000008583069,1
dashclient,2750,240,20180612_220224_f50e,2750,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,7.017071008682251,7.017071008682251,7.017071008682251,7.017071008682251,0.0,65.14999985694885,1
dashclient,3750,40,20180613_023306_63e6,3750,vagrant,150,4.1,4.1,4.1,4.1,0.0,5,5.0,5.0,5,0.0,60,1,1.0,1.0,1,0.0,4.90931248664856,4.90931248664856,4.90931248664856,4.90931248664856,0.0,64.1399998664856,1
dashclient,3500,50,20180613_012924_38d6,3500,vagrant,150,3.6,3.6,3.6,3.6,0.0,8,8.0,8.0,8,0.0,60,1,1.0,1.0,1,0.0,4.753563404083252,4.753563404083252,4.753563404083252,4.753563404083252,0.0,64.1399998664856,1
dashclient,5000,120,20180613_082845_cfa3,5000,vagrant,150,3.533333333333333,3.533333333333333,3.533333333333333,3.533333333333333,0.0,6,6.0,6.0,6,0.0,60,1,1.0,1.0,1,0.0,4.4271814823150635,4.4271814823150635,4.4271814823150635,4.4271814823150635,0.0,63.140000104904175,1
dashclient,750,230,20180613_100950_9a26,750,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,14.465200662612915,14.465200662612915,14.465200662612915,14.465200662612915,0.0,73.16000008583069,1
dashclient,500,30,20180613_090840_0005,500,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,16.648700952529907,16.648700952529907,16.648700952529907,16.648700952529907,0.0,76.17000007629395,1
dashclient,500,220,20180613_090039_3a18,500,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,19.42204999923706,19.42204999923706,19.42204999923706,19.42204999923706,0.0,85.19000005722046,1
dashclient,1500,210,20180612_151259_ef79,1500,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,8.723737716674805,8.723737716674805,8.723737716674805,8.723737716674805,0.0,67.16000008583069,1
dashclient,1000,100,20180612_133202_f749,1000,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,9.50925087928772,9.50925087928772,9.50925087928772,9.50925087928772,0.0,68.15999984741211,1
dashclient,3250,120,20180613_004415_9d28,3250,vagrant,150,2.1666666666666665,2.1333333333333333,2.1333333333333333,2.1,0.033333333333333215,6,6.0,6.0,6,0.0,60,1,1.0,1.0,1,0.0,5.030232906341553,4.888620138168335,4.888620138168335,4.747007369995117,0.14161276817321777,64.15000009536743,2
dashclient,1500,50,20180612_153135_40d7,1500,vagrant,150,0.35,0.35,0.35,0.35,0.0,2,2.0,2.0,2,0.0,60,1,1.0,1.0,1,0.0,6.169681787490845,6.169681787490845,6.169681787490845,6.169681787490845,0.0,65.1399998664856,1
dashclient,4250,30,20180613_044308_3653,4250,vagrant,150,4.55,4.55,4.55,4.55,0.0,4,4.0,4.0,4,0.0,60,1,1.0,1.0,1,0.0,4.98339581489563,4.978099822998047,4.978099822998047,4.972803831100464,0.005295991897583008,64.14999985694885,2
dashclient,4750,170,20180613_073535_cd3d,4750,vagrant,150,1.7,1.6916666666666667,1.6916666666666667,1.6833333333333333,0.008333333333333304,5,5.0,5.0,5,0.0,60,1,1.0,1.0,1,0.0,4.6338231563568115,4.6292232275009155,4.6292232275009155,4.6246232986450195,0.004599928855895996,63.14999985694885,2
dashclient,750,0,20180613_095632_e13e,750,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,10.930605411529541,10.930605411529541,10.930605411529541,10.930605411529541,0.0,70.16000008583069,1
dashclient,4250,170,20180613_052254_87d6,4250,vagrant,150,1.3666666666666667,1.3666666666666667,1.3666666666666667,1.3666666666666667,0.0,3,3.0,3.0,3,0.0,60,1,1.0,1.0,1,0.0,4.821888446807861,4.821888446807861,4.821888446807861,4.821888446807861,0.0,63.15000009536743,1
dashclient,2250,0,20180612_182650_128f,2250,vagrant,150,1.95,1.95,1.95,1.95,0.0,6,6.0,6.0,6,0.0,60,1,1.0,1.0,1,0.0,5.562597751617432,5.562597751617432,5.562597751617432,5.562597751617432,0.0,65.1399998664856,1
dashclient,3000,120,20180612_233754_b9d0,3000,vagrant,150,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.0,2,2.0,2.0,2,0.0,60,1,1.0,1.0,1,0.0,5.731330156326294,5.731330156326294,5.731330156326294,5.731330156326294,0.0,65.14999985694885,1
dashclient,500,130,20180613_093752_d1da,500,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,18.05593776702881,18.05593776702881,18.05593776702881,18.05593776702881,0.0,80.19000005722046,1
dashclient,3500,70,20180613_013442_1be6,3500,vagrant,150,3.316666666666667,3.316666666666667,3.316666666666667,3.316666666666667,0.0,8,8.0,8.0,8,0.0,60,1,1.0,1.0,1,0.0,4.950622081756592,4.944512963294983,4.944512963294983,4.938403844833374,0.006109118461608887,64.15000009536743,2
dashclient,2000,50,20180612_174423_60af,2000,vagrant,150,1.1333333333333333,1.1333333333333333,1.1333333333333333,1.1333333333333333,0.0,3,3.0,3.0,3,0.0,60,1,1.0,1.0,1,0.0,4.856768846511841,4.856768846511841,4.856768846511841,4.856768846511841,0.0,64.1399998664856,1
dashclient,750,120,20180613_104140_d9b5,750,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,12.389493465423584,12.389493465423584,12.389493465423584,12.389493465423584,0.0,71.15999984741211,1
dashclient,3000,60,20180612_231921_686a,3000,vagrant,150,2.75,2.75,2.75,2.75,0.0,8,8.0,8.0,8,0.0,60,1,1.0,1.0,1,0.0,5.3168556690216064,5.309627056121826,5.309627056121826,5.302398443222046,0.0072286128997802734,65.15000009536743,2
dashclient,5000,100,20180613_082048_5fb8,5000,vagrant,150,4.033333333333333,4.033333333333333,4.033333333333333,4.033333333333333,0.0,5,5.0,5.0,5,0.0,60,1,1.0,1.0,1,0.0,4.347441911697388,4.347441911697388,4.347441911697388,4.347441911697388,0.0,63.139999866485596,1
dashclient,500,40,20180613_091119_88f3,500,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,16.790024042129517,16.790024042129517,16.790024042129517,16.790024042129517,0.0,76.16999983787537,1
dashclient,1750,190,20180612_171749_9e89,1750,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,7.666529655456543,7.648042678833008,7.648042678833008,7.629555702209473,0.018486976623535156,66.14999985694885,2
dashclient,1250,160,20180612_145702_b011,1250,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,8.916030645370483,8.916030645370483,8.916030645370483,8.916030645370483,0.0,68.16000008583069,1
dashclient,2750,0,20180612_214628_c459,2750,vagrant,150,2.783333333333333,2.783333333333333,2.783333333333333,2.783333333333333,0.0,8,8.0,8.0,8,0.0,60,1,1.0,1.0,1,0.0,5.158803462982178,5.158803462982178,5.158803462982178,5.158803462982178,0.0,65.14000010490417,1
dashclient,1000,130,20180612_134238_61f7,1000,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,9.899206399917603,9.899206399917603,9.899206399917603,9.899206399917603,0.0,69.15000009536743,1
dashclient,4500,40,20180613_055207_1dda,4500,vagrant,150,4.516666666666667,4.516666666666667,4.516666666666667,4.516666666666667,0.0,4,4.0,4.0,4,0.0,60,1,1.0,1.0,1,0.0,4.7087202072143555,4.7087202072143555,4.7087202072143555,4.7087202072143555,0.0,64.15000009536743,1
dashclient,2250,160,20180612_192239_d53a,2250,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,6.224273204803467,6.20835542678833,6.20835542678833,6.192437648773193,0.01591777801513672,65.15000009536743,2
dashclient,2500,210,20180612_193835_fff6,2500,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,6.6956400871276855,6.6956400871276855,6.6956400871276855,6.6956400871276855,0.0,65.14999985694885,1
dashclient,4500,60,20180613_055725_d1dc,4500,vagrant,150,4.3,4.3,4.3,4.3,0.0,5,5.0,5.0,5,0.0,60,1,1.0,1.0,1,0.0,4.498016357421875,4.491617918014526,4.491617918014526,4.485219478607178,0.006398439407348633,64.15000009536743,2
dashclient,2000,220,20180612_173105_148a,2000,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,7.650203227996826,7.650203227996826,7.650203227996826,7.650203227996826,0.0,66.15000009536743,1
dashclient,2500,20,20180612_194115_462f,2500,vagrant,150,2.183333333333333,2.183333333333333,2.183333333333333,2.183333333333333,0.0,5,5.0,5.0,5,0.0,60,1,1.0,1.0,1,0.0,5.237451076507568,5.237451076507568,5.237451076507568,5.237451076507568,0.0,65.16000008583069,1
dashclient,4000,150,20180613_041114_9370,4000,vagrant,150,2.0,2.0,2.0,2.0,0.0,4,4.0,4.0,4,0.0,60,1,1.0,1.0,1,0.0,4.544240236282349,4.544240236282349,4.544240236282349,4.544240236282349,0.0,63.140000104904175,1
dashclient,3750,190,20180613_031532_03fa,3750,vagrant,150,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.0,3,3.0,3.0,3,0.0,60,1,1.0,1.0,1,0.0,5.402416229248047,5.402416229248047,5.402416229248047,5.402416229248047,0.0,64.15000009536743,1
dashclient,3750,160,20180613_030733_b68e,3750,vagrant,150,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,3,3.0,3.0,3,0.0,60,1,1.0,1.0,1,0.0,4.8864219188690186,4.8864219188690186,4.8864219188690186,4.8864219188690186,0.0,64.15000009536743,1
dashclient,3250,90,20180613_003339_576b,3250,vagrant,150,2.65,2.65,2.65,2.65,0.0,5,5.0,5.0,5,0.0,60,1,1.0,1.0,1,0.0,5.1135406494140625,5.1135406494140625,5.1135406494140625,5.1135406494140625,0.0,64.1399998664856,1
dashclient,4750,60,20180613_070345_0f2e,4750,vagrant,150,4.416666666666667,4.416666666666667,4.416666666666667,4.416666666666667,0.0,4,4.0,4.0,4,0.0,60,1,1.0,1.0,1,0.0,4.3934314250946045,4.3934314250946045,4.3934314250946045,4.3934314250946045,0.0,64.15000009536743,1
dashclient,750,50,20180613_102028_fa19,750,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,11.312405109405518,11.312405109405518,11.312405109405518,11.312405109405518,0.0,71.15999984741211,1
dashclient,5000,110,20180613_082327_d9a9,5000,vagrant,150,3.9833333333333334,3.9833333333333334,3.9833333333333334,3.9833333333333334,0.0,5,5.0,5.0,5,0.0,60,1,1.0,1.0,1,0.0,4.486408948898315,4.486408948898315,4.486408948898315,4.486408948898315,0.0,63.140000104904175,1
dashclient,2250,240,20180612_184247_ca1b,2250,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,7.522767066955566,7.522767066955566,7.522767066955566,7.522767066955566,0.0,66.14999985694885,1
dashclient,4750,90,20180613_071142_7c4d,4750,vagrant,150,4.1,4.1,4.1,4.1,0.0,5,5.0,5.0,5,0.0,60,1,1.0,1.0,1,0.0,4.420244216918945,4.41664719581604,4.41664719581604,4.413050174713135,0.0035970211029052734,63.15000009536743,2
dashclient,1750,30,20180612_163243_af7f,1750,vagrant,150,0.8166666666666667,0.8166666666666667,0.8166666666666667,0.8166666666666667,0.0,3,3.0,3.0,3,0.0,60,1,1.0,1.0,1,0.0,5.186945915222168,5.186945915222168,5.186945915222168,5.186945915222168,0.0,64.15000009536743,1
dashclient,2750,220,20180612_215704_e570,2750,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,7.945850849151611,7.945850849151611,7.945850849151611,7.945850849151611,0.0,66.14999985694885,1
dashclient,4750,140,20180613_072736_37e8,4750,vagrant,150,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,0.0,5,5.0,5.0,5,0.0,60,1,1.0,1.0,1,0.0,4.60602879524231,4.60602879524231,4.60602879524231,4.60602879524231,0.0,63.140000104904175,1
dashclient,1250,140,20180612_145143_7790,1250,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,8.836971282958984,8.836971282958984,8.836971282958984,8.836971282958984,0.0,68.16000008583069,1
dashclient,1750,170,20180612_171229_7f28,1750,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,7.387814998626709,7.366302728652954,7.366302728652954,7.344790458679199,0.021512269973754883,66.16000008583069,2
dashclient,5000,20,20180613_075138_0948,5000,vagrant,150,4.75,4.75,4.75,4.75,0.0,3,3.0,3.0,3,0.0,60,1,1.0,1.0,1,0.0,4.834264516830444,4.834264516830444,4.834264516830444,4.834264516830444,0.0,64.1399998664856,1
dashclient,3250,220,20180613_000946_8cee,3250,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,6.231021404266357,6.231021404266357,6.231021404266357,6.231021404266357,0.0,65.15000009536743,1
dashclient,4250,120,20180613_050937_e7bd,4250,vagrant,150,3.1,3.1,3.1,3.1,0.0,6,6.0,6.0,6,0.0,60,1,1.0,1.0,1,0.0,4.726985931396484,4.726985931396484,4.726985931396484,4.726985931396484,0.0,64.14999985694885,1
dashclient,2500,40,20180612_195432_5992,2500,vagrant,150,2.1,2.1,2.1,2.1,0.0,5,5.0,5.0,5,0.0,60,1,1.0,1.0,1,0.0,5.520458221435547,5.520458221435547,5.520458221435547,5.520458221435547,0.0,65.14999985694885,1
dashclient,4250,230,20180613_043748_14d3,4250,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,5.863176345825195,5.863176345825195,5.863176345825195,5.863176345825195,0.0,64.14999985694885,1
dashclient,1750,110,20180612_165355_f019,1750,vagrant,150,0.05,0.05,0.05,0.05,0.0,1,1.0,1.0,1,0.0,60,1,1.0,1.0,1,0.0,6.305050373077393,6.305050373077393,6.305050373077393,6.305050373077393,0.0,65.15000009536743,1
dashclient,3500,80,20180613_013721_c8cf,3500,vagrant,150,3.183333333333333,3.183333333333333,3.183333333333333,3.183333333333333,0.0,7,7.0,7.0,7,0.0,60,1,1.0,1.0,1,0.0,5.048328638076782,5.048328638076782,5.048328638076782,5.048328638076782,0.0,64.14999985694885,1
dashclient,2250,120,20180612_191202_936e,2250,vagrant,150,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.0,2,2.0,2.0,2,0.0,60,1,1.0,1.0,1,0.0,6.036495685577393,6.036495685577393,6.036495685577393,6.036495685577393,0.0,65.16000008583069,1
dashclient,3000,30,20180612_231125_f178,3000,vagrant,150,3.1333333333333333,3.1333333333333333,3.1333333333333333,3.1333333333333333,0.0,7,7.0,7.0,7,0.0,60,1,1.0,1.0,1,0.0,5.103657960891724,5.092136263847351,5.092136263847351,5.0806145668029785,0.011521697044372559,64.14999985694885,2
dashclient,2250,170,20180612_192518_f410,2250,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,6.339044094085693,6.339044094085693,6.339044094085693,6.339044094085693,0.0,65.14999985694885,1
dashclient,2250,200,20180612_182929_6203,2250,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,8.364142894744873,7.62691342830658,7.62691342830658,6.889683961868286,0.7372294664382935,65.15000009536743,2
dashclient,1000,50,20180612_131846_d0d2,1000,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,8.759745836257935,8.722269296646118,8.722269296646118,8.684792757034302,0.037476539611816406,68.16000008583069,2
dashclient,2000,170,20180612_181851_ea40,2000,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,6.747160196304321,6.747160196304321,6.747160196304321,6.747160196304321,0.0,65.16000008583069,1
dashclient,750,190,20180613_110024_e8a3,750,vagrant,150,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,60,1,1.0,1.0,1,0.0,13.599666118621826,13.599666118621826,13.599666118621826,13.599666118621826,0.0,72.16999983787537,1
