cfg_application,cfg_client_maxrate_kbit,cfg_delay,cfg_run_id,cfg_server_maxrate_kbit,cfg_study_id,cfg_time_limit,req_cnt,webc_max_domEnd,webc_max_levEnd,webc_max_respEnd,webc_mean_domEnd,webc_mean_levEnd,webc_mean_respEnd,webc_median_domEnd,webc_median_levEnd,webc_median_respEnd,webc_min_domEnd,webc_min_levEnd,webc_min_respEnd,webc_std_domEnd,webc_std_levEnd,webc_std_respEnd
webclient,250,220,20180318_102830_4ddd,250,vagrant,600,10,16832,50111,50107.230958,16820.4,50096.6,50093.2651811,16819.5,50094.5,50091.4996965,16814,50084,50081.00688,4.98397431775,8.76584280032,8.56417769493
webclient,10000,140,20180403_175857_fb2d,10000,vagrant,300,146,992,2291,2213.230818,848.102739726,1895.84931507,1890.19052705,845.0,1889.0,1885.807496,829,1807,1804.252569,19.2616196747,57.0912922451,46.730602086
webclient,11500,160,20180404_004619_56e9,11500,vagrant,300,149,1134,2402,2225.383299,932.66442953,1887.60402685,1881.10615258,929.0,1867.0,1864.13681,911,1825,1822.14634,23.9735902619,71.5546272562,57.9297105138
webclient,5250,20,20180319_014358_a169,5250,vagrant,300,117,903,3008,2475.195666,888.222222222,2460.83760684,2452.62974882,888.0,2455.0,2452.309004,871,2446,2442.2853,6.59721659919,51.2002866687,5.91152574072
webclient,9750,40,20180404_055033_fb01,9750,vagrant,300,144,594,2025,1459.559631,575.423611111,1443.07638889,1436.2350596,575.0,1437.0,1434.538572,563,1425,1422.516517,6.27559189452,49.2544526838,7.57842369199
webclient,8250,40,20180327_191323_8725,8250,vagrant,300,163,673,1703,1699.419879,651.18404908,1671.95705521,1669.19556246,650.0,1669.0,1666.745012,640,1655,1652.946905,7.44405660221,10.4007725605,10.2907019733
webclient,8500,220,20180327_201005_c7a1,8500,vagrant,300,99,1505,3484,3424.043902,1273.86868687,2891.98989899,2886.55166704,1261.0,2735.0,2732.572691,1236,2541,2538.302996,37.4124287847,280.578208725,276.377816128
webclient,7000,80,20180319_095900_4014,7000,vagrant,300,129,920,2523,2163.26273,830.96124031,2101.05426357,2094.44870476,830.0,2098.0,2095.111875,813,2067,2063.690905,10.243850945,39.3689190117,12.6862497849
webclient,2250,160,20180318_084031_c43f,2250,vagrant,300,47,2225,6140,6138.264816,2207.53191489,6044.72340426,6041.0805274,2207.0,6061.0,6056.940638,2196,6002,5997.731256,6.85984635964,36.0417619044,36.3531438343
webclient,2000,160,20180318_072317_f1a2,2000,vagrant,600,87,2450,6758,6754.294634,2431.63218391,6708.89655172,6705.21413731,2432.0,6715.0,6711.558557,2413,6682,6678.054138,7.54163149294,19.3272093845,19.29351508
webclient,500,0,20180318_232101_64ac,500,vagrant,600,23,8303,24778,24774.642809,8283.2173913,24755.3478261,24751.4622333,8282.0,24754.0,24749.677656,8255,24747,24744.164462,8.8708438976,7.36388777075,7.47038791699
webclient,4250,60,20180318_192350_ef58,4250,vagrant,300,91,1176,3743,3144.007263,1158.96703297,3135.74725275,3125.79069863,1158.0,3129.0,3124.846396,1146,3117,3114.387452,7.11977674278,64.3466903452,6.66101149379
webclient,1500,180,20180318_030906_fbe2,1500,vagrant,600,66,3163,9003,8998.850462,3148.95454545,8803.36363636,8799.57129241,3150.5,8800.0,8795.8245085,3132,8784,8779.872414,6.6797564331,26.9840785625,26.9341080533
webclient,9500,200,20180404_042252_8260,9500,vagrant,300,124,1808,3088,3084.755279,1154.11290323,2312.41129032,2309.57286044,1148.0,2295.5,2292.064208,1108,2228,2224.766895,62.6838212493,83.9534252694,83.927580235
webclient,250,160,20180318_115004_2a71,250,vagrant,600,10,16908,50037,50033.94083,16751.6,49914.0,49910.6577775,16741.5,49912.5,49909.0544105,16605,49775,49771.547727,136.227163224,84.9635215843,85.0786512558
webclient,4750,120,20180318_215321_e289,4750,vagrant,300,93,1232,3217,3213.868625,1197.95698925,3101.02150538,3097.98497938,1199.0,3111.0,3108.415482,1142,2999,2996.784692,10.5859655301,29.588568882,29.5251139898
webclient,11250,240,20180403_230311_af49,11250,vagrant,300,113,1585,2881,2877.572552,1329.21238938,2532.61946903,2529.72875064,1333.0,2538.0,2535.33021,1294,2410,2407.235892,29.3732318473,73.6751202087,73.5326917293
webclient,10750,120,20180403_211453_6b05,10750,vagrant,300,147,956,1880,1877.709963,740.503401361,1625.43537415,1622.04766695,738.0,1613.0,1610.080369,715,1590,1587.357342,21.6544834872,34.6137222656,33.161563727
webclient,4500,60,20180318_203052_4548,4500,vagrant,300,97,1127,2994,2985.941073,1106.25773196,2973.84536082,2970.6527292,1106.0,2974.0,2971.463009,1093,2958,2955.372563,7.22863485496,6.97024634774,6.69238479653
webclient,3500,120,20180318_161809_9070,3500,vagrant,300,72,1501,4152,4148.559012,1481.43055556,3957.625,3954.39870135,1482.0,3942.0,3938.1882195,1468,3926,3923.410301,5.91332391226,38.2703967041,38.2962359101
webclient,10750,60,20180403_205926_54f7,10750,vagrant,300,151,771,2019,1573.268773,591.98013245,1406.27152318,1399.21728677,592.0,1400.0,1397.045098,544,1350,1347.694181,24.2622182502,57.2091473461,27.7855005624
webclient,6750,160,20180319_091236_916d,6750,vagrant,300,110,1514,2960,2957.691581,1040.73636364,2574.52727273,2571.22316587,1042.0,2602.0,2599.0135415,980,2359,2356.518915,61.7846225753,82.0917124696,82.3621669994
webclient,8500,40,20180327_202025_8618,8500,vagrant,300,142,655,1644,1640.806577,635.549295775,1626.21830986,1623.4078387,635.0,1625.0,1622.0889455,622,1611,1609.185028,5.7009728164,8.18287132118,8.09960816723
webclient,5000,100,20180318_225514_4ba6,5000,vagrant,300,99,1121,2922,2917.900355,1094.52525253,2882.82828283,2879.5822179,1094.0,2894.0,2890.989965,1014,2814,2809.953176,10.6233433022,27.5651809369,27.4438553179
webclient,6750,240,20180319_083631_21e1,6750,vagrant,300,94,1448,3346,3343.284655,1380.22340426,3033.73404255,3027.39447052,1375.0,3012.0,3007.5479265,1359,2888,2885.974376,16.9919594598,120.326521681,117.260910574
webclient,6250,80,20180319_063753_84c2,6250,vagrant,300,123,1015,2828,2461.824348,892.756097561,2327.13821138,2319.76190224,891.0,2330.0,2326.759146,879,2267,2264.082794,13.3643996598,52.0814442251,25.4926196993
webclient,3000,40,20180318_134325_c6f3,3000,vagrant,300,66,1527,4296,4282.854234,1513.01515152,4270.6969697,4266.31347429,1513.0,4270.0,4265.8143545,1499,4261,4256.68491,5.96071081851,6.05522488377,5.35124411395
webclient,5000,40,20180318_223947_cfe2,5000,vagrant,300,109,1135,2824,2820.486987,971.660550459,2635.05504587,2631.89423355,970.0,2632.0,2629.344214,954,2622,2619.221477,17.2037014278,19.1564466177,19.1060371436
webclient,750,80,20180319_114115_5edb,750,vagrant,600,34,5670,16716,16712.917755,5657.58823529,16684.7647059,16681.2376788,5657.0,16681.5,16677.8616075,5652,16677,16673.446464,4.3664337788,8.96417321252,8.91155508921
webclient,2250,120,20180318_083011_7b83,2250,vagrant,300,48,2233,5979,5975.069059,2125.25,5884.08333333,5880.17525623,2123.0,5881.5,5877.474108,2112,5865,5860.711667,16.4525833838,17.8976643417,17.8757659196
webclient,6250,60,20180319_063244_47a6,6250,vagrant,300,124,866,2877,2242.951338,846.911290323,2224.21774194,2216.00352587,846.0,2218.5,2215.254695,831,2195,2192.534391,6.6198773217,60.4733426321,13.9863523314
webclient,10500,40,20180403_194715_4471,10500,vagrant,300,137,564,1378,1374.909281,545.474452555,1354.18978102,1351.35702093,545.0,1352.0,1348.90813,533,1336,1334.034496,5.83230406321,9.30154437119,9.10995774971
webclient,1250,80,20180318_000558_3dfe,1250,vagrant,600,57,3512,10140,10136.075482,3488.80701754,10130.6842105,10126.9668615,3490.0,10130.0,10127.031485,3474,10122,10118.39109,6.65553086575,4.43731345439,4.40851359874
webclient,1750,240,20180318_035956_6f25,1750,vagrant,600,73,3532,8628,8624.273162,2891.01369863,7976.67123288,7973.04924096,2883.0,7961.0,7957.60766,2869,7948,7944.567101,75.8075235993,82.6786243589,82.6354472273
webclient,11000,200,20180403_214040_21bb,11000,vagrant,300,128,1336,2515,2502.331288,1114.0078125,2190.6171875,2185.01544967,1110.0,2163.5,2160.147402,1027,2116,2113.311822,25.5604357644,77.2365604302,71.7647900172
webclient,2500,160,20180318_094736_1aac,2500,vagrant,300,52,2038,5544,5541.108127,2026.19230769,5477.67307692,5473.8681984,2027.0,5472.5,5468.555118,2016,5458,5454.134847,4.73139458031,17.4076918828,17.5730675002
webclient,2250,140,20180318_083521_4059,2250,vagrant,300,48,2183,5997,5993.772268,2163.60416667,5958.0,5954.17756381,2163.0,5963.0,5959.1549205,2149,5924,5920.737542,5.13460313029,15.5657208849,15.6214818593
webclient,11250,140,20180403_233407_b2ba,11250,vagrant,300,128,989,2116,1983.559305,839.4453125,1770.359375,1765.13673146,838.0,1755.5,1752.920516,813,1720,1717.387959,18.7674121625,44.8624171731,32.8110463267
webclient,9500,60,20180404_044840_8d5e,9500,vagrant,300,144,664,1591,1588.00161,635.506944444,1547.99305556,1545.1717271,635.0,1544.0,1540.8252135,615,1522,1518.720755,7.44703196636,15.0510688656,14.9960538961
webclient,1500,40,20180318_015754_8b2f,1500,vagrant,600,69,3440,8943,8938.86705,2874.98550725,8379.88405797,8376.04374874,2867.0,8371.0,8367.512749,2854,8361,8357.274218,69.02057932,68.6551002427,68.6221603025
webclient,10750,180,20180403_213022_2bc2,10750,vagrant,300,138,1216,2846,2843.193533,1025.81884058,2066.33333333,2063.23940209,1022.0,2053.5,2049.113425,1002,2008,2006.10487,19.8750573811,78.4345322254,78.4993585709
webclient,9000,220,20180327_222409_7b98,9000,vagrant,300,87,1798,4565,4561.350703,1275.77011494,3276.29885057,3273.10925254,1258.0,3338.0,3334.617651,1239,2470,2467.907013,69.5751807296,565.420078094,565.369006191
webclient,2000,220,20180318_060157_7a9a,2000,vagrant,600,83,2567,7196,7192.274476,2554.98795181,7010.91566265,7007.3689479,2555.0,7052.0,7047.201981,2542,6900,6896.588775,6.13796005496,75.0164969518,74.9933208432
webclient,8500,0,20180327_195438_0fcc,8500,vagrant,300,151,573,1533,1529.502845,554.490066225,1505.18543046,1502.41169946,554.0,1504.0,1501.623781,538,1493,1490.862224,6.83666348048,6.36568196927,6.25643032311
webclient,8250,120,20180327_193400_4c40,8250,vagrant,300,130,941,2532,2102.057616,814.546153846,2005.04615385,1997.8420354,810.5,2006.5,2002.768886,786,1891,1887.413384,22.539234694,59.1456951471,36.5713622468
webclient,6750,20,20180319_082612_d768,6750,vagrant,300,135,925,2172,2169.837275,722.592592593,1941.32592593,1938.46149961,720.0,1939.0,1935.781731,701,1927,1923.969019,25.2684245347,26.2277290723,26.2504055491
webclient,4750,160,20180318_220340_b314,4750,vagrant,300,86,1401,3433,3430.180064,1338.96511628,3337.27906977,3334.24037317,1350.5,3361.5,3358.353386,1189,3131,3127.988053,30.9258105774,62.7882471529,62.794616873
webclient,6000,60,20180319_052542_2b50,6000,vagrant,300,125,1027,2461,2457.775686,876.408,2300.712,2297.51029081,875.0,2297.0,2293.652392,860,2277,2273.671958,18.2467952255,21.9577106275,21.8690980168
webclient,5750,220,20180319_040312_5612,5750,vagrant,300,82,1587,4276,3998.28306,1348.12195122,3486.26829268,3475.06565959,1351.0,3560.5,3558.132015,1281,3046,3041.397912,43.4470213534,217.227039191,199.371819728
webclient,4750,140,20180318_215830_8e75,4750,vagrant,300,89,1297,3252,3249.129996,1265.21348315,3207.50561798,3204.51197979,1265.0,3217.0,3213.608683,1138,3049,3045.151572,22.0858752514,32.8873199141,32.8532389555
webclient,6500,0,20180319_070849_d305,6500,vagrant,300,132,889,2168,2123.963452,703.515151515,1953.99242424,1949.46905189,701.0,1950.0,1947.1810975,687,1938,1935.428832,18.4170889223,24.9655812197,16.5071552467
webclient,6000,240,20180319_051523_b308,6000,vagrant,300,86,1490,3607,3604.409544,1420.41860465,3325.30232558,3322.33503507,1419.0,3325.5,3322.465031,1373,3026,3023.646404,36.9044854891,172.365962064,172.441976417
webclient,9500,140,20180404_050916_1cb6,9500,vagrant,300,135,1484,2643,2639.818382,859.081481481,1974.27407407,1971.0548389,849.0,1935.0,1932.492433,831,1850,1847.287138,59.491306785,102.411184982,102.518639557
webclient,9500,20,20180404_042802_e604,9500,vagrant,300,149,1204,2066,2063.580768,550.651006711,1414.75167785,1412.01886417,546.0,1411.0,1407.979719,535,1400,1397.315656,54.0901467506,53.8593627289,53.8860820161
webclient,3750,40,20180318_170435_5f93,3750,vagrant,300,83,1322,3527,3523.450138,1245.4939759,3454.3373494,3451.22413499,1245.0,3454.0,3450.591057,1227,3441,3436.712286,11.7261662856,9.9119948127,9.88982721921
webclient,3750,60,20180318_170944_4381,3750,vagrant,300,80,1379,3605,3601.408194,1287.425,3528.8375,3525.75392702,1285.0,3527.5,3523.6665695,1272,3506,3502.525125,12.7786687491,15.7990852188,15.7629847737
webclient,10000,160,20180403_180406_af0e,10000,vagrant,300,129,1681,2941,2936.609221,952.511627907,2043.81395349,2040.49841131,945.0,2037.0,2033.748785,916,1968,1964.874743,67.0897947714,111.166386047,111.134071181
webclient,8750,20,20180327_211158_9504,8750,vagrant,300,145,601,1545,1534.706581,583.034482759,1520.5862069,1517.66647141,582.0,1520.0,1516.962825,573,1511,1508.383889,6.57100610897,6.23735820172,5.84471315947
webclient,8000,120,20180327_182653_e9c2,8000,vagrant,300,136,1080,2374,2371.03106,827.117647059,2019.78676471,2016.58641449,822.0,2013.5,2009.9998165,790,1935,1932.437609,30.8356790155,53.606053226,53.7055850926
webclient,3500,40,20180318_155732_37c7,3500,vagrant,300,78,1476,3837,3833.539312,1324.06410256,3688.08974359,3684.95710536,1323.0,3686.5,3683.2408025,1281,3673,3668.975331,19.1768689081,17.9509201946,17.9024375411
webclient,10750,220,20180403_204357_2f52,10750,vagrant,300,111,1637,3140,3134.329823,1252.81081081,2584.54054054,2581.50550888,1243.0,2494.0,2491.78749,1226,2315,2311.967643,45.2621022617,210.586901186,210.215389687
webclient,2000,40,20180318_062220_6270,2000,vagrant,600,92,2207,6338,6334.680676,2188.41304348,6318.83695652,6315.04837992,2189.0,6320.5,6317.07653,2174,6302,6298.006943,6.29207951716,8.66436627291,8.74223463347
webclient,11750,20,20180404_010657_49aa,11750,vagrant,300,144,655,1794,1346.412837,469.138888889,1171.35416667,1164.29636231,466.0,1164.0,1161.285821,454,1152,1149.689612,24.6220348218,57.464538431,24.2454051345
webclient,7500,20,20180327_153639_4085,7500,vagrant,300,145,681,2430,1771.282561,660.310344828,1760.66206897,1753.14552538,659.0,1755.0,1752.37109,645,1744,1741.748022,7.76954020863,56.1569500952,6.40305506094
webclient,10500,160,20180403_201810_8fb2,10500,vagrant,300,142,1108,2643,2107.202408,938.197183099,1961.36619718,1953.59245798,937.0,1947.0,1943.7313785,916,1913,1910.418214,18.0968596749,65.1272296391,30.9237108137
webclient,7000,220,20180319_093822_4268,7000,vagrant,300,93,1846,3959,3954.990085,1301.51612903,3080.87096774,3077.91384295,1279.0,2936.0,2932.979736,1254,2695,2692.451404,79.5989426773,282.683919607,282.595599397
webclient,1500,0,20180318_010702_0adf,1500,vagrant,600,70,2807,8281,8277.694978,2786.87142857,8264.8,8260.97917364,2785.5,8267.0,8263.3441975,2774,8246,8241.676199,7.45639021927,7.98856325362,7.97519231222
webclient,5500,60,20180319_031139_2632,5500,vagrant,300,115,970,2816,2505.657321,937.408695652,2481.68695652,2475.42161695,936.0,2476.0,2472.010708,927,2459,2455.60773,5.90783658214,33.6527963093,12.137989169
webclient,2750,120,20180318_125657_bbd3,2750,vagrant,300,58,1888,4995,4990.798123,1799.5,4908.37931034,4904.52868402,1798.0,4903.0,4899.37628,1787,4886,4882.650015,13.0281525406,20.0893071457,20.0923244745
webclient,1750,40,20180318_041007_f0fd,1750,vagrant,600,81,2499,7217,7213.544074,2477.74074074,7199.87654321,7196.1822872,2478.0,7200.0,7195.968423,2462,7183,7180.480621,8.06421416312,5.79566188563,5.81695910449
webclient,10750,20,20180403_203848_7b9f,10750,vagrant,300,137,1033,1796,1793.381921,501.211678832,1264.7810219,1262.13535921,498.0,1262.0,1258.794311,477,1249,1246.785978,46.0817158441,45.9707484475,45.9645727629
webclient,10750,80,20180403_210435_ad3c,10750,vagrant,300,148,697,1806,1581.820682,649.581081081,1493.16891892,1487.76001256,654.0,1490.5,1487.3730805,578,1434,1431.245887,21.9953967892,38.953782128,29.6319258895
webclient,4750,180,20180318_220850_125f,4750,vagrant,300,83,1424,3509,3505.312557,1375.06024096,3436.08433735,3432.87739423,1375.0,3457.0,3454.175636,1256,3273,3268.98814,30.779569737,60.9139635839,60.8879070182
webclient,3500,180,20180318_163337_4d26,3500,vagrant,300,67,1674,4368,4364.066389,1655.50746269,4245.23880597,4240.47704728,1662.0,4249.0,4245.394108,1445,3966,3963.805358,36.4377912458,54.6336754584,53.4536756832
webclient,10000,100,20180403_174838_6b54,10000,vagrant,300,125,904,2023,2019.755267,704.376,1709.704,1706.57722714,701.0,1734.0,1731.179431,670,1591,1588.019629,27.6945233575,70.8324246655,70.9076546172
webclient,9500,100,20180404_045858_bfc6,9500,vagrant,300,130,1153,2364,2360.621144,730.253846154,1777.81538462,1774.86909536,722.0,1764.0,1760.911125,690,1663,1657.77281,43.4593198889,93.7312676354,93.6838336536
webclient,4250,220,20180318_190820_d8d0,4250,vagrant,300,71,1919,5003,4999.255398,1480.28169014,4027.74647887,4024.28299256,1466.0,3978.0,3974.981483,1337,3635,3633.188698,100.143725321,238.174259694,238.106215951
webclient,7500,200,20180327_153130_1761,7500,vagrant,300,107,1381,2924,2920.436085,1169.54205607,2639.46728972,2636.43100978,1164.0,2630.0,2626.497139,1152,2502,2492.858268,29.8583197673,82.0413980019,82.1117511542
webclient,2750,140,20180318_130207_4f66,2750,vagrant,300,57,1861,5063,5059.177492,1839.29824561,4978.57894737,4974.76968093,1839.0,4967.0,4963.241578,1825,4949,4944.901742,6.25472428405,30.4935698533,30.5073987544
webclient,7250,60,20180327_145016_690e,7250,vagrant,300,131,808,2005,2001.309486,759.877862595,1957.82442748,1954.71569332,759.0,1956.0,1953.741709,743,1925,1922.122744,8.95537955156,19.7428046284,19.1005724924
webclient,6250,120,20180319_064811_c346,6250,vagrant,300,111,1155,3210,2720.35519,1021.0990991,2571.24324324,2562.65092144,1019.0,2574.0,2571.680937,905,2377,2373.540531,22.8382305349,72.065937802,38.6107817766
webclient,7250,80,20180327_145524_ac76,7250,vagrant,300,127,870,2156,2101.096556,812.897637795,2041.52755906,2037.33689724,812.0,2040.0,2037.077961,785,2004,2000.256656,9.70009712239,17.0357783631,13.6128093548
webclient,5750,160,20180319_044426_4249,5750,vagrant,300,103,1262,3217,2965.480982,1123.78640777,2782.57281553,2775.27569533,1122.0,2768.0,2765.23841,1060,2674,2671.174751,24.4185392268,77.1229760562,64.0517945624
webclient,11500,180,20180404_005128_200a,11500,vagrant,300,140,1218,2366,2362.258459,1029.1,2044.05714286,2040.25557908,1026.5,2033.0,2030.5479035,1006,1984,1981.509797,17.9850334604,47.3456547152,46.3884917851
webclient,1000,180,20180317_224437_ad71,1000,vagrant,600,45,4518,12900,12896.241314,4507.04444444,12888.8444444,12885.0896293,4506.0,12889.0,12884.59517,4500,12863,12859.749093,3.57121551393,5.04625518162,5.06429190618
webclient,6750,80,20180319_085159_1b60,6750,vagrant,300,124,1288,2615,2611.370547,852.096774194,2150.76612903,2147.6378013,847.0,2147.5,2144.322101,832,2118,2115.714857,40.4993865654,44.8078530111,44.7223372344
webclient,7000,200,20180319_092804_14c8,7000,vagrant,300,105,1386,3168,3158.258418,1179.06666667,2737.60952381,2731.26998078,1170.0,2714.0,2710.960879,1152,2565,2562.607468,31.3803901966,102.60710968,94.8317044545
webclient,1750,220,20180318_034946_36be,1750,vagrant,600,74,2860,7861,7857.793632,2842.05405405,7813.16216216,7809.44340147,2843.0,7843.0,7839.6486845,2825,7746,7741.784678,7.39044652107,43.6531250319,43.5987988675
webclient,3000,180,20180318_141932_98d1,3000,vagrant,300,59,1830,5324,4907.855625,1811.49152542,4822.20338983,4810.57737949,1813.0,4801.0,4796.68389,1777,4730,4726.491629,10.2764712029,74.2815942394,34.9105461401
webclient,1500,100,20180318_022824_e897,1500,vagrant,600,68,3003,8564,8560.747633,2988.05882353,8553.05882353,8549.42976988,2990.0,8553.0,8549.3742115,2972,8542,8538.571379,7.239358017,4.21091841645,4.1922796321
webclient,500,140,20180319_010258_a472,500,vagrant,600,22,8509,25124,25121.277562,8495.54545455,25102.5,25098.97567,8495.0,25102.0,25098.4007835,8488,25093,25089.329514,4.26110605282,6.07341449568,6.17019263126
webclient,1000,80,20180317_215343_010d,1000,vagrant,600,46,4318,12600,12596.300017,4302.19565217,12584.5434783,12581.093922,4306.0,12588.0,12584.3388625,4277,12561,12557.654507,11.0603474378,10.8501783631,10.9059980225
webclient,4250,180,20180318_195447_fcf7,4250,vagrant,300,77,1530,3769,3766.191821,1498.98701299,3709.85714286,3706.63451496,1502.0,3717.0,3714.603178,1453,3634,3631.127037,17.3493467121,28.0109970453,27.9993989003
webclient,8000,200,20180327_174538_e985,8000,vagrant,300,114,1357,2849,2846.576206,1163.79824561,2514.62280702,2511.70568524,1159.0,2468.0,2464.652286,1140,2416,2413.50468,27.9850147321,94.2614310022,94.2411138651
webclient,10000,120,20180403_175347_9e2c,10000,vagrant,300,136,895,2024,2020.851607,758.397058824,1839.16911765,1836.00289296,751.0,1862.5,1860.147651,732,1678,1675.340989,28.3803679586,73.6263974348,73.3961447369
webclient,5500,0,20180319_024042_ad4d,5500,vagrant,300,124,831,2307,2303.235339,815.040322581,2294.38709677,2291.36404477,815.0,2294.0,2290.9465325,801,2283,2280.181691,6.35812813997,5.53975322238,5.53148169056
webclient,5750,120,20180319_043408_3580,5750,vagrant,300,107,1172,2791,2787.121269,1070.13084112,2680.57009346,2677.40032982,1066.0,2695.0,2691.953728,1055,2615,2611.935408,15.6133684106,31.5183115888,31.4012994681
webclient,10250,140,20180403_190559_5e06,10250,vagrant,300,146,986,2292,2050.060343,847.554794521,1871.46575342,1865.40342047,846.0,1840.0,1836.807941,829,1787,1784.530193,14.9368675183,77.5208468987,69.2173912391
webclient,500,120,20180319_005245_a53c,500,vagrant,600,22,8463,25066,25062.897244,8448.72727273,25039.2727273,25035.7567683,8448.0,25038.0,25034.1787465,8440,25028,25024.982674,5.02884243125,8.02372515041,7.94739773107
webclient,10250,220,20180403_182953_4d3c,10250,vagrant,300,98,1506,3502,3498.277561,1260.76530612,2894.46938776,2891.40446358,1250.5,2869.0,2865.523015,1228,2390,2386.262552,41.3254383831,405.118430759,405.045883961
webclient,7500,140,20180327_161754_3629,7500,vagrant,300,128,1068,2734,2454.303688,898.8203125,2236.7109375,2229.38006241,890.0,2225.0,2222.3923205,872,2101,2098.418563,28.8699761847,77.691110369,64.2614915622
webclient,3250,180,20180318_152634_0d9e,3250,vagrant,300,63,1907,4859,4855.035015,1723.14285714,4560.3968254,4556.61280637,1729.0,4588.0,4584.012622,1603,4343,4339.246782,45.620886731,76.0869468568,75.9893407583
webclient,1750,20,20180318_033936_7b10,1750,vagrant,600,81,2465,7793,7160.32517,2437.24691358,7148.80246914,7137.0536681,2437.0,7142.0,7137.516659,2420,7121,7117.074796,8.58872482838,72.4641111262,7.93377544191
webclient,1750,80,20180318_043027_0e1b,1750,vagrant,600,79,2584,7340,7337.218465,2561.39240506,7321.25316456,7317.54765658,2562.0,7321.0,7317.119794,2549,7306,7302.25454,6.23468802122,5.62424308141,5.64168866934
webclient,4750,40,20180318_213245_e247,4750,vagrant,300,104,1276,3412,3033.770398,1015.93269231,2770.95192308,2761.58820448,1014.0,2761.5,2758.426341,1001,2753,2749.754519,26.1832537582,68.7893076172,27.3228307794
webclient,1500,200,20180318_011712_83c2,1500,vagrant,600,65,3206,8911,8907.801143,3190.18461538,8860.13846154,8856.50085588,3191.0,8856.0,8851.957813,3173,8841,8837.629485,7.00964677634,12.5451515895,12.6414606961
webclient,1500,80,20180318_021814_c07f,1500,vagrant,600,68,3689,9234,9230.099717,2959.17647059,8502.82352941,8499.1968801,2949.5,8492.5,8488.7988405,2932,8476,8472.17489,89.4037341595,89.4680260298,89.4397518687
webclient,11750,60,20180404_012734_a26b,11750,vagrant,300,138,612,1400,1397.139242,553.913043478,1299.55072464,1296.81188493,562.0,1304.0,1301.676141,504,1249,1245.782596,21.0318868543,26.4840866805,26.5055964406
webclient,6500,120,20180319_075513_568b,6500,vagrant,300,117,1081,2583,2578.936486,1002.61538462,2459.97435897,2456.82142857,1001.0,2469.0,2466.148037,854,2285,2282.789776,23.7935731299,35.5117559778,35.3520562568
webclient,3250,100,20180318_150556_0c6b,3250,vagrant,300,69,1549,4193,4189.467459,1532.4057971,4162.34782609,4158.67324509,1532.0,4163.0,4159.258971,1522,4134,4131.211106,5.53072797205,10.578657879,10.5625334146
webclient,8250,200,20180327_185240_e5e8,8250,vagrant,300,116,1355,2783,2780.272185,1158.18965517,2462.65517241,2459.68214112,1154.0,2437.5,2433.848731,1137,2377,2375.123023,25.9392239911,64.0035159929,63.9829601917
webclient,4000,80,20180318_182156_0d58,4000,vagrant,300,85,1540,3664,3660.794828,1262.10588235,3393.41176471,3390.29357542,1258.0,3392.0,3388.456661,1243,3356,3353.088156,31.3211161733,31.1747613294,31.1340779142
webclient,4500,100,20180318_204110_00b5,4500,vagrant,300,91,1206,3193,3189.157898,1186.34065934,3137.89010989,3134.86353248,1186.0,3140.0,3137.179621,1169,3085,3081.929436,6.99013398953,18.4113262736,18.373203991
webclient,11250,40,20180403_230821_bd9a,11250,vagrant,300,132,542,1303,1300.718851,521.113636364,1272.43939394,1269.80700495,521.0,1271.5,1269.0117145,505,1261,1258.174905,6.0272710133,7.33738618285,7.32837392771
webclient,11500,20,20180403_235954_47f1,11500,vagrant,300,141,493,1214,1211.273605,474.078014184,1186.87943262,1184.23943116,474.0,1187.0,1184.320961,457,1174,1171.513597,6.79076440196,6.347474147,6.28226713506
webclient,4000,20,20180318_175609_95e5,4000,vagrant,300,90,1275,3319,3315.885249,1139.15555556,3188.87777778,3185.69415262,1139.0,3187.5,3184.1946535,1119,3175,3172.1675,15.8337972642,14.8345151423,14.7856345794
webclient,1250,40,20180317_234539_349b,1250,vagrant,600,58,3429,10027,10023.663678,3407.34482759,10009.4310345,10005.6912039,3408.5,10008.0,10004.756851,3392,10000,9995.87799,7.28615059462,5.16991318864,5.19493069573
webclient,11250,0,20180403_224234_9cbe,11250,vagrant,300,119,473,1288,1180.379713,442.100840336,1153.3697479,1149.58752822,441.0,1151.0,1149.09444,420,1140,1136.987636,9.07243952626,14.7801056081,8.04313734411
webclient,1250,60,20180317_235549_04c3,1250,vagrant,600,57,3467,10084,10080.677377,3448.52631579,10070.0877193,10066.3769327,3449.0,10071.0,10067.134883,3431,10049,10045.182463,7.24775891111,5.92728067514,5.95863721936
webclient,6500,80,20180319_074454_e4d8,6500,vagrant,300,125,932,2847,2298.830846,869.08,2225.768,2217.53913293,868.0,2223.0,2220.20212,854,2189,2185.785946,8.76410862552,57.3862890942,13.4693949783
webclient,10750,160,20180403_212512_35ab,10750,vagrant,300,150,1098,2372,2128.874282,923.173333333,1913.3,1907.41804809,921.0,1900.0,1896.37305,897,1864,1860.985794,18.4321265428,51.1692290346,34.7107629224
webclient,5750,240,20180319_040822_0413,5750,vagrant,300,88,1431,3547,3544.387441,1391.21590909,3267.69318182,3264.73646774,1390.5,3274.0,3270.5641365,1372,3084,3081.628219,9.51846156357,79.0590052881,78.943780875
webclient,10000,220,20180403_172251_cecb,10000,vagrant,300,98,1504,3735,3731.3476,1263.6122449,2914.94897959,2911.55989212,1255.0,2879.5,2874.9873765,1229,2414,2411.663502,39.6442426149,262.314516488,262.48072584
