cfg_application,cfg_client_maxrate_kbit,cfg_delay,cfg_run_id,cfg_server_maxrate_kbit,cfg_study_id,cfg_time_limit,mean_ql_max,mean_ql_mean,mean_ql_median,mean_ql_min,mean_ql_std,ql_switches_max,ql_switches_mean,ql_switches_median,ql_switches_min,ql_switches_std,segment_count,stalling_count_max,stalling_count_mean,stalling_count_median,stalling_count_min,stalling_count_std,stalling_time_max,stalling_time_mean,stalling_time_median,stalling_time_min,stalling_time_std,video_duration,watch_count
dashclient,3000,190,20180614_153839_f479,3000,vagrant,300,2.875,2.875,2.875,2.875,0.0,3,3.0,3.0,3,0.0,16,1,1.0,1.0,1,0.0,5.413618326187134,5.411117235819499,5.410888671875,5.408844709396362,0.0019555110881518865,64.15000009536743,3
dashclient,5000,80,20180615_074737_74e1,5000,vagrant,300,4.375,4.375,4.375,4.375,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,4.268115043640137,4.264667451381683,4.264336824417114,4.261881113052368,0.002746437948634742,63.13000011444092,4
dashclient,1750,40,20180614_012222_0b7a,1750,vagrant,300,1.25,1.25,1.25,1.25,0.0,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,5.336026906967163,5.302724659442902,5.328949809074402,5.21697211265564,0.04975060295113185,65.14999985694885,4
dashclient,2500,200,20180614_071251_899c,2500,vagrant,300,2.125,2.125,2.125,2.125,0.0,3,3.0,3.0,3,0.0,16,1,1.0,1.0,1,0.0,5.347071170806885,5.345991611480713,5.34689998626709,5.344003677368164,0.0014074178634512855,64.14999985694885,3
dashclient,1750,170,20180614_023429_9c34,1750,vagrant,300,0.875,0.875,0.875,0.875,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,6.445061206817627,6.4415557980537415,6.442232608795166,6.436696767807007,0.0030396375140792488,65.14000010490417,4
dashclient,4000,50,20180614_225647_5bc4,4000,vagrant,300,4.375,4.375,4.375,4.375,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,4.7555060386657715,4.754425764083862,4.754319190979004,4.7534520626068115,0.0008419116274703035,64.14000010490417,3
dashclient,2000,80,20180614_035149_349f,2000,vagrant,300,1.75,1.75,1.75,1.75,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,5.986757278442383,5.9854090213775635,5.986653566360474,5.982816219329834,0.0018338767484968686,65.1399998664856,3
dashclient,2750,50,20180614_121218_2b5b,2750,vagrant,300,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,0.0,2,2.0,2.0,2,0.0,15,1,1.0,1.0,1,0.0,5.0552544593811035,5.053107261657715,5.052595376968384,5.051471948623657,0.0015860572412805887,64.1399998664856,3
dashclient,1000,60,20180613_190603_6999,1000,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,6.92146635055542,6.882834196090698,6.9200029373168945,6.80703330039978,0.05360265686969719,66.13000011444092,3
dashclient,2500,80,20180614_080940_c920,2500,vagrant,300,2.466666666666667,2.466666666666667,2.466666666666667,2.466666666666667,0.0,2,2.0,2.0,2,0.0,15,1,1.0,1.0,1,0.0,5.018547058105469,4.986843983332316,4.9713897705078125,4.970595121383667,0.02241980641251106,64.1399998664856,3
dashclient,3500,240,20180614_182336_9826,3500,vagrant,300,3.4375,3.4114583333333335,3.4375,3.3333333333333335,0.04510548978043945,5,5.0,5.0,5,0.0,16,1,1.0,1.0,1,0.0,5.004229545593262,5.002708315849304,5.003897309303284,4.998809099197388,0.002260468014456349,63.14999985694885,4
dashclient,2750,130,20180614_125839_b8cb,2750,vagrant,300,2.8,2.7999999999999994,2.8,2.8,4.440892098500626e-16,3,3.0,3.0,3,0.0,15,1,1.0,1.0,1,0.0,5.0710289478302,5.069854815800984,5.070858478546143,5.067677021026611,0.0015415052175644763,64.15000009536743,3
dashclient,4250,240,20180615_005010_9809,4250,vagrant,300,4.0,4.0,4.0,4.0,0.0,4,4.0,4.0,4,0.0,16,1,1.0,1.0,1,0.0,5.256890773773193,5.139553964138031,5.100603103637695,5.10011887550354,0.06774548512633435,63.140000104904175,4
dashclient,3750,60,20180614_205303_d3da,3750,vagrant,300,4.25,4.216666666666666,4.2,4.2,0.0235702260395515,2,2.0,2.0,2,0.0,15,1,1.0,1.0,1,0.0,4.483130693435669,4.48146375020345,4.482686519622803,4.47857403755188,0.002051365724014871,64.14000010490417,3
dashclient,3000,60,20180614_142619_900b,3000,vagrant,300,3.2666666666666666,3.2666666666666666,3.2666666666666666,3.2666666666666666,0.0,2,2.0,2.0,2,0.0,15,1,1.0,1.0,1,0.0,4.794944763183594,4.793135464191437,4.793030500411987,4.791536092758179,0.001483057598054528,64.1399998664856,4
dashclient,3750,70,20180614_205812_903f,3750,vagrant,300,4.25,4.2124999999999995,4.2,4.2,0.02165063509461089,2,2.0,2.0,2,0.0,15,1,1.0,1.0,1,0.0,4.624513387680054,4.6213698387146,4.621171355247498,4.61862325668335,0.0022006507873100875,64.1399998664856,4
dashclient,4750,140,20180615_061450_07bb,4750,vagrant,300,4.1875,4.1875,4.1875,4.1875,0.0,3,3.0,3.0,3,0.0,16,1,1.0,1.0,1,0.0,4.103377819061279,4.101503849029541,4.1014484167099,4.099740743637085,0.0016613002400310132,63.139999866485596,4
dashclient,3500,220,20180614_181316_86bc,3500,vagrant,300,3.4375,3.2083333333333335,3.4375,2.75,0.32409060804383427,5,5.0,5.0,5,0.0,16,1,1.0,1.0,1,0.0,6.928330898284912,5.490830818812053,4.823074817657471,4.721086740493774,1.0173184525454637,63.15000009536743,3
dashclient,500,60,20180615_094622_e0f6,500,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,15,1,1.0,1.0,1,0.0,13.219924449920654,13.218431154886881,13.218279600143433,13.217089414596558,0.0011623490446549425,72.15999984741211,3
dashclient,250,230,20180614_094231_77b6,250,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,15,1,1.0,1.0,1,0.0,27.173630714416504,27.173630714416504,27.173630714416504,27.173630714416504,0.0,130.29999995231628,1
dashclient,2000,170,20180614_044321_c21a,2000,vagrant,300,1.5625,1.5625,1.5625,1.5625,0.0,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,5.840698957443237,5.837790648142497,5.838778972625732,5.8338940143585205,0.0028646583926279982,65.14000010490417,3
dashclient,4500,30,20180615_030411_6ec4,4500,vagrant,300,4.375,4.375,4.375,4.375,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,4.162496328353882,4.095127105712891,4.061971426010132,4.060913562774658,0.04763919176542793,63.139999866485596,3
dashclient,4750,130,20180615_060940_1a23,4750,vagrant,300,4.1875,4.1875,4.1875,4.1875,0.0,3,3.0,3.0,3,0.0,16,1,1.0,1.0,1,0.0,4.063998222351074,4.063067277272542,4.062752962112427,4.062450647354126,0.0006697475184493982,63.140000104904175,3
dashclient,750,100,20180615_121556_db39,750,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,9.300607681274414,9.29499093691508,9.298096179962158,9.286268949508667,0.006252024096167194,68.14999985694885,3
dashclient,500,230,20180615_092033_9828,500,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,15,1,1.0,1.0,1,0.0,14.605189085006714,14.603139321009317,14.60341739654541,14.60081148147583,0.0017979335677811247,73.16999983787537,3
dashclient,1500,50,20180613_231837_d956,1500,vagrant,300,0.875,0.875,0.875,0.875,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,6.172863960266113,6.1357301870981855,6.171182632446289,6.063143968582153,0.05133079682901405,65.14000010490417,3
dashclient,5000,140,20180615_082347_b4cc,5000,vagrant,300,4.1875,4.015625,4.1875,3.5,0.2976962325509008,5,3.5,3.0,3,0.8660254037844386,16,1,1.0,1.0,1,0.0,5.60483717918396,4.398969113826752,3.9975963830947876,3.9958465099334717,0.6962087602191166,63.12999987602234,4
dashclient,3250,110,20180614_170106_86b3,3250,vagrant,300,3.6666666666666665,3.533333333333333,3.6666666666666665,3.2666666666666666,0.18856180831641264,5,3.6666666666666665,3.0,3,0.9428090415820634,15,1,1.0,1.0,1,0.0,4.984513521194458,4.883040428161621,4.984090805053711,4.680516958236694,0.143205822914802,64.14999985694885,3
dashclient,1000,10,20180613_193657_db78,1000,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,6.5464982986450195,6.534394919872284,6.540881991386414,6.509317398071289,0.014693237380618613,66.13000011444092,4
dashclient,4000,30,20180614_224629_929e,4000,vagrant,300,4.375,4.375,4.375,4.375,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,4.5806543827056885,4.576617896556854,4.579238533973694,4.567340135574341,0.005459708652557312,64.15000009536743,4
dashclient,4250,10,20180615_014140_506f,4250,vagrant,300,4.375,4.375,4.375,4.375,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,4.187772750854492,4.185262441635132,4.186432361602783,4.180412292480469,0.0028700687685299315,64.14000010490417,4
dashclient,2750,30,20180614_120200_5d06,2750,vagrant,300,2.933333333333333,2.933333333333333,2.933333333333333,2.933333333333333,0.0,2,2.0,2.0,2,0.0,15,1,1.0,1.0,1,0.0,4.983192443847656,4.946166356404622,4.9817094802856445,4.873597145080566,0.051317752739691594,64.14000010490417,3
dashclient,3750,190,20180614_220512_ecbc,3750,vagrant,300,3.6875,3.4166666666666665,3.6875,2.875,0.38301617314271325,5,4.333333333333333,4.0,4,0.4714045207910317,16,1,1.0,1.0,1,0.0,6.306426048278809,5.301427523295085,4.799452781677246,4.798403739929199,0.7106414011472278,63.139999866485596,3
dashclient,500,160,20180615_104305_664f,500,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,15,1,1.0,1.0,1,0.0,14.020180702209473,14.02000641822815,14.020180463790894,14.019658088684082,0.0002463062019296277,73.16000008583069,3
dashclient,4250,170,20180615_021236_1969,4250,vagrant,300,4.0,3.78125,4.0,3.125,0.3788861141556919,5,4.25,4.0,4,0.4330127018922193,16,1,1.0,1.0,1,0.0,5.925455570220947,4.719146728515625,4.317341089248657,4.316449165344238,0.6964628969616584,63.139999866485596,4
dashclient,1500,10,20180613_235441_75c4,1500,vagrant,300,0.875,0.875,0.875,0.875,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,5.825204610824585,5.819199502468109,5.824433445930481,5.80272650718689,0.009515937517497585,65.13000011444092,4
dashclient,250,150,20180614_110002_8267,250,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,15,1,1.0,1.0,1,0.0,26.455556631088257,26.453213930130005,26.453213930130005,26.450871229171753,0.002342700958251953,129.28999996185303,2
dashclient,750,50,20180615_115011_20dd,750,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,8.897893190383911,8.892694155375162,8.897842407226562,8.882346868515015,0.007316666078522964,68.15000009536743,3
dashclient,3000,160,20180614_152305_0962,3000,vagrant,300,2.9375,2.9375,2.9375,2.9375,0.0,3,3.0,3.0,3,0.0,16,1,1.0,1.0,1,0.0,5.094149351119995,5.091909646987915,5.091896295547485,5.089696645736694,0.0017576560787074182,64.15000009536743,4
dashclient,2000,0,20180614_024958_c972,2000,vagrant,300,1.75,1.75,1.75,1.75,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,5.375094175338745,5.370693564414978,5.373842000961304,5.35999608039856,0.006198331885180429,65.14999985694885,4
dashclient,1750,30,20180614_011713_cf9f,1750,vagrant,300,1.25,1.25,1.25,1.25,0.0,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,5.19549036026001,5.188661177953084,5.195281267166138,5.1752119064331055,0.009510454188034754,64.14000010490417,3
dashclient,1250,210,20180613_203341_498d,1250,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,7.006044626235962,7.0024198691050215,7.004927635192871,6.9962873458862305,0.004360259779672267,66.1399998664856,3
dashclient,4750,0,20180615_043656_2448,4750,vagrant,300,4.375,4.375,4.375,4.375,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,3.6450300216674805,3.6426186561584473,3.6414642333984375,3.641361713409424,0.0017056065002715914,63.140000104904175,3
dashclient,750,70,20180615_120029_5506,750,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,9.081446170806885,9.051656544208527,9.080097079277039,8.964985847473145,0.050042907426292284,68.14000010490417,4
dashclient,3750,40,20180614_204245_007a,3750,vagrant,300,4.25,4.2125,4.2,4.2,0.021650635094610887,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,4.408782243728638,4.355948448181152,4.357030868530273,4.300949811935425,0.05229217468269736,64.14999985694885,4
dashclient,1250,160,20180613_221135_9980,1250,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,6.504903554916382,6.500006755193074,6.497639417648315,6.497477293014526,0.003463192818470367,65.13000011444092,3
dashclient,1750,160,20180614_022920_622c,1750,vagrant,300,0.875,0.875,0.875,0.875,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,6.302827835083008,6.300494352976481,6.3026392459869385,6.296015977859497,0.0031676252122692255,65.14000010490417,3
dashclient,5000,230,20180615_071133_d279,5000,vagrant,300,4.0,4.0,4.0,4.0,0.0,4,4.0,4.0,4,0.0,16,1,1.0,1.0,1,0.0,4.759669303894043,4.759031653404236,4.759113907814026,4.758229494094849,0.0005664365968349248,63.139999866485596,4
dashclient,3000,180,20180614_153329_8554,3000,vagrant,300,2.9375,2.9020833333333336,2.9020833333333336,2.8666666666666667,0.03541666666666665,3,3.0,3.0,3,0.0,15,1,1.0,1.0,1,0.0,5.372544050216675,5.370247185230255,5.369769096374512,5.368906497955322,0.0013824792576427164,64.14999985694885,4
dashclient,3000,80,20180614_143642_5c1d,3000,vagrant,300,3.2666666666666666,3.2666666666666666,3.2666666666666666,3.2666666666666666,0.0,2,2.0,2.0,2,0.0,15,1,1.0,1.0,1,0.0,5.050514221191406,4.994493126869202,4.976752877235413,4.973952531814575,0.032367268174722616,64.1399998664856,4
dashclient,4500,220,20180615_024841_3d8c,4500,vagrant,300,4.0,4.0,4.0,4.0,0.0,4,4.0,4.0,4,0.0,16,1,1.0,1.0,1,0.0,4.81669545173645,4.750307559967041,4.717511177062988,4.716716051101685,0.046944450765514165,63.139999866485596,3
dashclient,3250,80,20180614_164538_55f7,3250,vagrant,300,3.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665,0.0,3,3.0,3.0,3,0.0,15,1,1.0,1.0,1,0.0,4.6659486293792725,4.664570748806,4.664658188819885,4.663017988204956,0.0011698501135259092,64.14999985694885,4
dashclient,500,70,20180615_095131_cf3c,500,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,15,1,1.0,1.0,1,0.0,13.358391761779785,13.357495784759521,13.358317375183105,13.355778217315674,0.0012148832000280043,72.15999984741211,3
dashclient,750,120,20180615_123125_f164,750,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,9.486387491226196,9.444801410039267,9.481547355651855,9.366469383239746,0.055424342094937684,68.15000009536743,3
dashclient,2750,230,20180614_115140_f49b,2750,vagrant,300,2.375,2.375,2.375,2.375,0.0,3,3.0,3.0,3,0.0,16,1,1.0,1.0,1,0.0,5.467919111251831,5.465450684229533,5.464690923690796,5.463742017745972,0.0017879139793512753,64.1399998664856,3
dashclient,250,20,20180614_093212_4090,250,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,15,1,1.0,1.0,1,0.0,25.629422426223755,25.629422426223755,25.629422426223755,25.629422426223755,0.0,128.28999996185303,1
dashclient,1000,240,20180613_184527_d733,1000,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,8.44768476486206,8.440233627955118,8.440564155578613,8.432451963424683,0.0062231554852323085,67.14000010490417,3
dashclient,5000,20,20180615_070115_ca50,5000,vagrant,300,4.375,4.375,4.375,4.375,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,3.6361584663391113,3.6268104314804077,3.6239455938339233,3.623192071914673,0.0054194926337147765,63.139999866485596,4
dashclient,500,110,20180615_101209_affc,500,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,15,1,1.0,1.0,1,0.0,13.620911836624146,13.619558334350586,13.620396137237549,13.617367029190063,0.0015637242285077685,72.16000008583069,3
dashclient,4750,100,20180615_054904_a7c8,4750,vagrant,300,4.3125,4.3125,4.3125,4.3125,0.0,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,4.239115953445435,4.176653305689494,4.146307468414307,4.14453649520874,0.044173678890154756,63.15000009536743,3
dashclient,1250,180,20180613_222154_a52d,1250,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,6.688961744308472,6.684530198574066,6.684713840484619,6.679731369018555,0.003332118892855929,65.12999987602234,4
dashclient,3500,100,20180614_190448_3b69,3500,vagrant,300,3.8125,3.7729166666666667,3.7729166666666667,3.7333333333333334,0.039583333333333304,3,3.0,3.0,3,0.0,16,1,1.0,1.0,1,0.0,4.648601531982422,4.6477978229522705,4.6478694677352905,4.646850824356079,0.0006236524417416192,64.14000010490417,4
dashclient,3500,210,20180614_180257_a92e,3500,vagrant,300,3.5625,3.5625,3.5625,3.5625,0.0,4,4.0,4.0,4,0.0,16,1,1.0,1.0,1,0.0,5.28720235824585,5.260489404201508,5.285529255867004,5.183696746826172,0.0443480943640222,64.14999985694885,4
dashclient,3500,70,20180614_184921_324f,3500,vagrant,300,4.133333333333334,3.977777777777778,4.133333333333334,3.6666666666666665,0.21998877636914838,4,2.6666666666666665,2.0,2,0.9428090415820634,15,1,1.0,1.0,1,0.0,4.932678461074829,4.628771543502808,4.9320197105407715,4.021616458892822,0.42932356179140335,64.15000009536743,3
dashclient,4250,40,20180615_010029_4760,4250,vagrant,300,4.375,4.354166666666667,4.375,4.3125,0.02946278254943948,2,1.3333333333333333,1.0,1,0.4714045207910317,16,1,1.0,1.0,1,0.0,4.409531593322754,4.2723376750946045,4.406609535217285,4.000871896743774,0.19195899947229952,64.1399998664856,3
dashclient,1000,200,20180613_181938_f870,1000,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,8.08320665359497,8.078199704488119,8.080867052078247,8.070525407791138,0.005509964074851524,67.14000010490417,3
dashclient,4500,120,20180615_035540_67e5,4500,vagrant,300,4.1875,4.1875,4.1875,4.1875,0.0,3,3.0,3.0,3,0.0,16,1,1.0,1.0,1,0.0,4.115609169006348,4.090579390525818,4.115138411521912,4.016431570053101,0.04280970643823688,63.139999866485596,4
dashclient,2250,160,20180614_064704_6b70,2250,vagrant,300,2.0625,2.0416666666666665,2.0625,2.0,0.02946278254943948,3,3.0,3.0,3,0.0,16,1,1.0,1.0,1,0.0,5.289899587631226,5.28842830657959,5.289799213409424,5.28558611869812,0.002010148039536824,64.1399998664856,3
dashclient,2750,90,20180614_123253_3921,2750,vagrant,300,2.8666666666666667,2.8666666666666667,2.8666666666666667,2.8666666666666667,0.0,3,3.0,3.0,3,0.0,15,1,1.0,1.0,1,0.0,4.709326267242432,4.707891861597697,4.707619667053223,4.7067296504974365,0.0010773956353566786,64.14000010490417,3
dashclient,3500,200,20180614_175748_1cd5,3500,vagrant,300,3.5625,3.5305555555555554,3.5625,3.466666666666667,0.04517626657580715,4,4.0,4.0,4,0.0,16,1,1.0,1.0,1,0.0,5.144572496414185,5.142553408940633,5.143800258636475,5.13928747177124,0.0023307862753653473,64.15000009536743,3
dashclient,5000,180,20180615_084425_f642,5000,vagrant,300,4.0,4.0,4.0,4.0,0.0,4,4.0,4.0,4,0.0,16,1,1.0,1.0,1,0.0,4.156928539276123,4.123265663782756,4.155088186264038,4.0577802658081055,0.04631126382588437,63.139999866485596,3
dashclient,3750,100,20180614_211339_b606,3750,vagrant,300,4.125,4.08125,4.066666666666666,4.066666666666666,0.02525907427704623,3,3.0,3.0,3,0.0,15,1,1.0,1.0,1,0.0,4.438698053359985,4.363990664482117,4.3396546840667725,4.3379552364349365,0.043141877114774886,63.16000008583069,4
dashclient,2000,180,20180614_044830_0a0a,2000,vagrant,300,1.5625,1.5625,1.5625,1.5625,0.0,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,5.979649305343628,5.9770699342091875,5.977726221084595,5.973834276199341,0.0024189082019719327,65.14000010490417,3
dashclient,2500,10,20180614_083017_11c2,2500,vagrant,300,2.6,2.6,2.6,2.6,0.0,1,1.0,1.0,1,0.0,15,1,1.0,1.0,1,0.0,5.205582857131958,5.201562484105428,5.204799175262451,5.194305419921875,0.00514148323225279,65.15000009536743,3
dashclient,2250,210,20180614_050909_120e,2250,vagrant,300,1.625,1.625,1.625,1.625,0.0,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,5.891135931015015,5.890039126078288,5.889983415603638,5.888998031616211,0.0008736823231169779,64.1399998664856,3
dashclient,4250,160,20180615_020726_9550,4250,vagrant,300,4.0,4.0,4.0,4.0,0.0,4,4.0,4.0,4,0.0,16,1,1.0,1.0,1,0.0,4.177361011505127,4.176310956478119,4.1771591901779175,4.173564434051514,0.0015911876848413388,63.139999866485596,4
dashclient,3000,230,20180614_140033_b0da,3000,vagrant,300,2.75,2.5625,2.75,2.1875,0.2651650429449553,4,4.0,4.0,4,0.0,16,1,1.0,1.0,1,0.0,7.1696836948394775,5.834726969401042,5.168210029602051,5.166287183761597,0.9439572795520693,64.1399998664856,3
dashclient,1000,140,20180613_195224_b7e7,1000,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,7.542716026306152,7.537266969680786,7.539579391479492,7.529505491256714,0.005635602896139201,66.1399998664856,3
dashclient,500,140,20180615_103245_cd6e,500,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,15,1,1.0,1.0,1,0.0,13.8402419090271,13.838009039560953,13.8370840549469,13.836701154708862,0.001586596501468264,73.17000007629395,3
dashclient,250,240,20180614_094741_bcb6,250,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,15,1,1.0,1.0,1,0.0,27.313888788223267,27.313888788223267,27.313888788223267,27.313888788223267,0.0,131.29999995231628,1
dashclient,2500,90,20180614_081449_ce72,2500,vagrant,300,2.4375,2.4125,2.4,2.4,0.01767766952966373,2,2.0,2.0,2,0.0,15,1,1.0,1.0,1,0.0,5.111916542053223,5.110690514246623,5.110348701477051,5.109806299209595,0.0008947655901044895,64.14999985694885,3
dashclient,250,80,20180614_101838_ab6d,250,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,15,1,1.0,1.0,1,0.0,25.968524932861328,25.968524932861328,25.968524932861328,25.968524932861328,0.0,128.2900002002716,1
dashclient,3500,130,20180614_192524_ee96,3500,vagrant,300,3.8125,3.8125,3.8125,3.8125,0.0,3,3.0,3.0,3,0.0,16,1,1.0,1.0,1,0.0,4.866803407669067,4.865352551142375,4.866091251373291,4.863162994384766,0.0015753117667088568,64.14999985694885,3
dashclient,2500,70,20180614_080431_56b5,2500,vagrant,300,2.466666666666667,2.466666666666667,2.466666666666667,2.466666666666667,0.0,2,2.0,2.0,2,0.0,15,1,1.0,1.0,1,0.0,4.99578332901001,4.9516685009002686,4.931064128875732,4.9281580448150635,0.03121644732621922,64.15000009536743,3
dashclient,2000,190,20180614_045340_114f,2000,vagrant,300,1.5625,1.5625,1.5625,1.5625,0.0,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,6.021962642669678,6.0187186400095625,6.019358396530151,6.014834880828857,0.002944850139830643,65.14999985694885,3
dashclient,4500,70,20180615_032446_87c1,4500,vagrant,300,4.375,4.333333333333333,4.3125,4.3125,0.02946278254943948,2,1.6666666666666667,2.0,1,0.4714045207910317,16,1,1.0,1.0,1,0.0,4.5196192264556885,4.18272050221761,4.015442132949829,4.0131001472473145,0.2382252911555096,63.139999866485596,3
dashclient,2750,140,20180614_130348_a71a,2750,vagrant,300,2.8,2.7999999999999994,2.8,2.8,4.440892098500626e-16,3,3.0,3.0,3,0.0,15,1,1.0,1.0,1,0.0,5.211164236068726,5.208665211995442,5.2083258628845215,5.206505537033081,0.0019169833142189997,64.14999985694885,3
dashclient,1000,30,20180613_185037_fda5,1000,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,6.724558353424072,6.711836338043213,6.721168041229248,6.689782619476318,0.015655636496491925,66.1399998664856,3
dashclient,4000,80,20180614_231213_fbbc,4000,vagrant,300,4.25,4.25,4.25,4.25,0.0,2,2.0,2.0,2,0.0,16,1,1.0,1.0,1,0.0,4.470105886459351,4.469072262446086,4.469245672225952,4.467865228652954,0.0009229265283709919,64.15000009536743,3
dashclient,750,80,20180615_120538_3c00,750,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,16,1,1.0,1.0,1,0.0,9.119924545288086,9.11546770731608,9.11923098564148,9.107247591018677,0.0058193923052145225,68.14999985694885,3
dashclient,2750,200,20180614_113102_e137,2750,vagrant,300,2.375,2.1875,2.375,1.8125,0.2651650429449553,3,3.0,3.0,3,0.0,16,1,1.0,1.0,1,0.0,6.650147199630737,5.647022883097331,5.1457459926605225,5.145175457000732,0.7093160448362423,64.1399998664856,3
dashclient,4000,130,20180614_234307_f2ac,4000,vagrant,300,4.125,4.125,4.125,4.125,0.0,3,3.0,3.0,3,0.0,16,1,1.0,1.0,1,0.0,4.589158535003662,4.5076955159505205,4.467448949813843,4.466479063034058,0.057604414038224215,63.140000104904175,3
dashclient,500,200,20180615_085953_ea8b,500,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,15,1,1.0,1.0,1,0.0,14.379449844360352,14.3136727809906,14.281121492385864,14.280447006225586,0.04651222263775604,73.17000007629395,3
dashclient,2500,150,20180614_085053_446d,2500,vagrant,300,2.375,2.215277777777778,2.3333333333333335,1.9375,0.19715374398025542,3,2.3333333333333335,2.0,2,0.4714045207910317,15,1,1.0,1.0,1,0.0,5.653543472290039,5.583782037099202,5.650787591934204,5.447015047073364,0.09671541031872745,64.14000010490417,3
dashclient,2750,160,20180614_131407_6dd2,2750,vagrant,300,2.8,2.7999999999999994,2.8,2.8,4.440892098500626e-16,3,3.0,3.0,3,0.0,15,1,1.0,1.0,1,0.0,5.393413782119751,5.392127513885498,5.392204523086548,5.390764236450195,0.0010830422818923985,64.15000009536743,3
dashclient,4750,40,20180615_051811_3091,4750,vagrant,300,4.375,4.375,4.375,4.375,0.0,1,1.0,1.0,1,0.0,16,1,1.0,1.0,1,0.0,4.01171875,4.010112941265106,4.010486006736755,4.007761001586914,0.001452988540917284,63.140000104904175,4
dashclient,250,140,20180614_105451_4cb6,250,vagrant,300,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,15,1,1.0,1.0,1,0.0,26.513163566589355,26.464170336723328,26.464170336723328,26.4151771068573,0.04899322986602783,129.2900002002716,2
